Config,r_N,eta,Function,Dimension,Run,Best
rn14_eta0.1,14.0,0.1,F5,30,6,1.8722005279414592e-08
rn14_eta0.1,14.0,0.1,F5,30,7,1.2443774721759837e-07
rn14_eta0.1,14.0,0.1,F5,30,8,0.0
rn14_eta0.1,14.0,0.1,F5,30,9,0.0
rn14_eta0.1,14.0,0.1,F6,10,0,11.692982382407536
rn14_eta0.1,14.0,0.1,F6,10,1,12.307662151086449
rn14_eta0.1,14.0,0.1,F6,10,2,11.692982382407536
rn14_eta0.1,14.0,0.1,F6,10,3,11.037539919760434
rn14_eta0.1,14.0,0.1,F6,10,4,11.037539919760434
rn14_eta0.1,14.0,0.1,F6,10,5,11.529121766745789
rn14_eta0.1,14.0,0.1,F6,10,6,11.20140053542218
rn14_eta0.1,14.0,0.1,F6,10,7,11.365261151083928
rn14_eta0.1,14.0,0.1,F6,10,8,11.037539919760434
rn14_eta0.1,14.0,0.1,F6,10,9,11.365296279774611
rn14_eta0.1,14.0,0.1,F6,30,0,34.931988159478806
rn14_eta0.1,14.0,0.1,F6,30,1,41.47540517214952
rn14_eta0.1,14.0,0.1,F6,30,2,39.09367399223879
rn14_eta0.1,14.0,0.1,F6,30,3,36.670773121957154
rn14_eta0.1,14.0,0.1,F6,30,4,39.90131075912461
rn14_eta0.1,14.0,0.1,F6,30,5,38.24486989257605
rn14_eta0.1,14.0,0.1,F6,30,6,37.43723548328421
rn14_eta0.1,14.0,0.1,F6,30,7,34.16552579815186
rn14_eta0.1,14.0,0.1,F6,30,8,35.01433225540859
rn14_eta0.1,14.0,0.1,F6,30,9,37.478407531249104
rn14_eta0.1,14.0,0.1,F7,10,0,6.0
rn14_eta0.1,14.0,0.1,F7,10,1,6.000006125303344
rn14_eta0.1,14.0,0.1,F7,10,2,4.000033292521607
rn14_eta0.1,14.0,0.1,F7,10,3,8.000002610915772
rn14_eta0.1,14.0,0.1,F7,10,4,8.000002440801154
rn14_eta0.1,14.0,0.1,F7,10,5,4.0
rn14_eta0.1,14.0,0.1,F7,10,6,6.000000097391194
rn14_eta0.1,14.0,0.1,F7,10,7,8.0
rn14_eta0.1,14.0,0.1,F7,10,8,4.000000000000114
rn14_eta0.1,14.0,0.1,F7,10,9,4.000003116064136
rn14_eta0.1,14.0,0.1,F7,30,0,26.0
rn14_eta0.1,14.0,0.1,F7,30,1,22.000000000000117
rn14_eta0.1,14.0,0.1,F7,30,2,32.00000000106297
rn14_eta0.1,14.0,0.1,F7,30,3,24.0
rn14_eta0.1,14.0,0.1,F7,30,4,32.00000002202569
rn14_eta0.1,14.0,0.1,F7,30,5,18.0
rn14_eta0.1,14.0,0.1,F7,30,6,24.00000000875445
rn14_eta0.1,14.0,0.1,F7,30,7,30.000000000000227
rn14_eta0.1,14.0,0.1,F7,30,8,16.000000000000114
rn14_eta0.1,14.0,0.1,F7,30,9,24.0
rn14_eta0.1,14.0,0.1,F9,10,0,3.664778451847269
rn14_eta0.1,14.0,0.1,F9,10,1,10.252217856830612
rn14_eta0.1,14.0,0.1,F9,10,2,0.1249088821332407
rn14_eta0.1,14.0,0.1,F9,10,3,3.830859118762419
rn14_eta0.1,14.0,0.1,F9,10,4,3.664778451853636
rn14_eta0.1,14.0,0.1,F9,10,5,13.53493410005649
rn14_eta0.1,14.0,0.1,F9,10,6,3.422269439667616
rn14_eta0.1,14.0,0.1,F9,10,7,3.539869569770417
rn14_eta0.1,14.0,0.1,F9,10,8,7.460182356198857
rn14_eta0.1,14.0,0.1,F9,10,9,10.185563017989807
rn14_eta0.1,14.0,0.1,F9,30,0,896.225478597089
rn14_eta0.1,14.0,0.1,F9,30,1,808.0271832153994
rn14_eta0.1,14.0,0.1,F9,30,2,605.6042929266059
rn14_eta0.1,14.0,0.1,F9,30,3,823.3825564214258
rn14_eta0.1,14.0,0.1,F9,30,4,682.0821886631893
rn14_eta0.1,14.0,0.1,F9,30,5,908.8707001145358
rn14_eta0.1,14.0,0.1,F9,30,6,474.34846269217087
rn14_eta0.1,14.0,0.1,F9,30,7,336.62207206152925
rn14_eta0.1,14.0,0.1,F9,30,8,787.6659317580325
rn14_eta0.1,14.0,0.1,F9,30,9,464.8248755069944
rn14_eta0.1,14.0,0.1,F10,10,0,0.0
rn14_eta0.1,14.0,0.1,F10,10,1,0.0
rn14_eta0.1,14.0,0.1,F10,10,2,0.0
rn14_eta0.1,14.0,0.1,F10,10,3,0.0
rn14_eta0.1,14.0,0.1,F10,10,4,0.9949590570932968
rn14_eta0.1,14.0,0.1,F10,10,5,3.701428610430071
rn14_eta0.1,14.0,0.1,F10,10,6,3.701428610430071
rn14_eta0.1,14.0,0.1,F10,10,7,0.0
rn14_eta0.1,14.0,0.1,F10,10,8,0.0
rn14_eta0.1,14.0,0.1,F10,10,9,0.0
rn14_eta0.1,14.0,0.1,F10,30,0,0.0
rn14_eta0.1,14.0,0.1,F10,30,1,2.9848771712800044
rn14_eta0.1,14.0,0.1,F10,30,2,1.9899181141865936
rn14_eta0.1,14.0,0.1,F10,30,3,4.9815801618140085
rn14_eta0.1,14.0,0.1,F10,30,4,0.9949590570934106
rn14_eta0.1,14.0,0.1,F10,30,5,1.9899181141865936
rn14_eta0.1,14.0,0.1,F10,30,6,0.0
rn14_eta0.1,14.0,0.1,F10,30,7,1.9899181141865936
rn14_eta0.1,14.0,0.1,F10,30,8,3.979836228373188
rn14_eta0.1,14.0,0.1,F10,30,9,0.9949590570932968
rn14_eta0.1,14.0,0.1,F11,10,0,217.3478123752186
rn14_eta0.1,14.0,0.1,F11,10,1,0.2081429846455194
rn14_eta0.1,14.0,0.1,F11,10,2,0.2081429846455194
rn14_eta0.1,14.0,0.1,F11,10,3,174.7754566939102
rn14_eta0.1,14.0,0.1,F11,10,4,0.0
rn14_eta0.1,14.0,0.1,F11,10,5,217.3478123752184
rn14_eta0.1,14.0,0.1,F11,10,6,109.88050492509728
rn14_eta0.1,14.0,0.1,F11,10,7,0.0
rn14_eta0.1,14.0,0.1,F11,10,8,0.2081429846455194
rn14_eta0.1,14.0,0.1,F11,10,9,249.69550885932608
rn14_eta0.1,14.0,0.1,F11,30,0,0.0
rn14_eta0.1,14.0,0.1,F11,30,1,0.0
rn14_eta0.1,14.0,0.1,F11,30,2,0.0
rn14_eta0.1,14.0,0.1,F11,30,3,0.0693932123849663
rn14_eta0.1,14.0,0.1,F11,30,4,0.0
rn14_eta0.1,14.0,0.1,F11,30,5,0.0
rn14_eta0.1,14.0,0.1,F11,30,6,0.0
rn14_eta0.1,14.0,0.1,F11,30,7,52.32050897372165
rn14_eta0.1,14.0,0.1,F11,30,8,0.0693932123849663
rn14_eta0.1,14.0,0.1,F11,30,9,0.0
rn14_eta0.1,14.0,0.1,F15,10,0,0.5070336598296308
rn14_eta0.1,14.0,0.1,F15,10,1,0.7275126104209448
rn14_eta0.1,14.0,0.1,F15,10,2,234.036856344384
rn14_eta0.1,14.0,0.1,F15,10,3,1.1966227252362387
rn14_eta0.1,14.0,0.1,F15,10,4,0.7071050741058116
rn14_eta0.1,14.0,0.1,F15,10,5,0.5905108754939192
rn14_eta0.1,14.0,0.1,F15,10,6,0.7094910143862307
rn14_eta0.1,14.0,0.1,F15,10,7,0.5079465431649623
rn14_eta0.1,14.0,0.1,F15,10,8,0.7126189909313325
rn14_eta0.1,14.0,0.1,F15,10,9,0.7069556282033318
rn14_eta0.1,14.0,0.1,F15,30,0,3.283493245090085
rn14_eta0.1,14.0,0.1,F15,30,1,3.155188749824447
rn14_eta0.1,14.0,0.1,F15,30,2,3.268058375286273
rn14_eta0.1,14.0,0.1,F15,30,3,3.4790364573609622
rn14_eta0.1,14.0,0.1,F15,30,4,2.035433029344631
rn14_eta0.1,14.0,0.1,F15,30,5,3.4865708257777897
rn14_eta0.1,14.0,0.1,F15,30,6,2.649651956926164
rn14_eta0.1,14.0,0.1,F15,30,7,2.4379833777281874
rn14_eta0.1,14.0,0.1,F15,30,8,3.0204918499609903
rn14_eta0.1,14.0,0.1,F15,30,9,2.838236684161757
rn14_eta0.2,14.0,0.2,F1,10,0,0.0
rn14_eta0.2,14.0,0.2,F1,10,1,0.0
rn14_eta0.2,14.0,0.2,F1,10,2,0.0
rn14_eta0.2,14.0,0.2,F1,10,3,0.0
rn14_eta0.2,14.0,0.2,F1,10,4,0.0
rn14_eta0.2,14.0,0.2,F1,10,5,0.0
rn14_eta0.2,14.0,0.2,F1,10,6,0.0
rn14_eta0.2,14.0,0.2,F1,10,7,0.0
rn14_eta0.2,14.0,0.2,F1,10,8,0.0
rn14_eta0.2,14.0,0.2,F1,10,9,0.0
rn14_eta0.2,14.0,0.2,F1,30,0,0.0
rn14_eta0.2,14.0,0.2,F1,30,1,0.0
rn14_eta0.2,14.0,0.2,F1,30,2,0.0
rn14_eta0.2,14.0,0.2,F1,30,3,0.0
rn14_eta0.2,14.0,0.2,F1,30,4,0.0
rn14_eta0.2,14.0,0.2,F1,30,5,0.0
rn14_eta0.2,14.0,0.2,F1,30,6,0.0
rn14_eta0.2,14.0,0.2,F1,30,7,0.0
rn14_eta0.2,14.0,0.2,F1,30,8,0.0
rn14_eta0.2,14.0,0.2,F1,30,9,0.0
rn14_eta0.2,14.0,0.2,F3,10,0,3.986579112347158
rn14_eta0.2,14.0,0.2,F3,10,1,3.986579112347158
rn14_eta0.2,14.0,0.2,F3,10,2,3.986579112347158
rn14_eta0.2,14.0,0.2,F3,10,3,3.986579112347158
rn14_eta0.2,14.0,0.2,F3,10,4,3.986579112347158
rn14_eta0.2,14.0,0.2,F3,10,5,3.986579112347158
rn14_eta0.2,14.0,0.2,F3,10,6,3.986579112347158
rn14_eta0.2,14.0,0.2,F3,10,7,3.986579112347158
rn14_eta0.2,14.0,0.2,F3,10,8,3.986579112347158
rn14_eta0.2,14.0,0.2,F3,10,9,3.986579112347158
rn14_eta0.2,14.0,0.2,F3,30,0,31.810711664704968
rn14_eta0.2,14.0,0.2,F3,30,1,31.810711664704968
rn14_eta0.2,14.0,0.2,F3,30,2,31.810711664704968
rn14_eta0.2,14.0,0.2,F3,30,3,31.810711664704968
rn14_eta0.2,14.0,0.2,F3,30,4,31.810711664704968
rn14_eta0.2,14.0,0.2,F3,30,5,31.810711664704968
rn14_eta0.2,14.0,0.2,F3,30,6,31.810711664704968
rn14_eta0.2,14.0,0.2,F3,30,7,31.810711664704968
rn14_eta0.2,14.0,0.2,F3,30,8,31.810711664704968
rn14_eta0.2,14.0,0.2,F3,30,9,31.810711664704968
rn14_eta0.2,14.0,0.2,F4,10,0,2.9848771712798907
rn14_eta0.2,14.0,0.2,F4,10,1,0.9949590570932968
rn14_eta0.2,14.0,0.2,F4,10,2,0.9949590570932968
rn14_eta0.2,14.0,0.2,F4,10,3,0.994960183415003
rn14_eta0.2,14.0,0.2,F4,10,4,1.9899181141865936
rn14_eta0.2,14.0,0.2,F4,10,5,0.0
rn14_eta0.2,14.0,0.2,F4,10,6,0.9949590570932968
rn14_eta0.2,14.0,0.2,F4,10,7,0.9949590570932968
rn14_eta0.2,14.0,0.2,F4,10,8,2.984877171284211
rn14_eta0.2,14.0,0.2,F4,10,9,0.0
rn14_eta0.2,14.0,0.2,F4,30,0,3.979836228373188
rn14_eta0.2,14.0,0.2,F4,30,1,7.959672456746375
rn14_eta0.2,14.0,0.2,F4,30,2,2.984877171279948
rn14_eta0.2,14.0,0.2,F4,30,3,3.979836228373245
rn14_eta0.2,14.0,0.2,F4,30,4,6.964713399653135
rn14_eta0.2,14.0,0.2,F4,30,5,2.9848771712800044
rn14_eta0.2,14.0,0.2,F4,30,6,5.969754342559781
rn14_eta0.2,14.0,0.2,F4,30,7,5.969754342559781
rn14_eta0.2,14.0,0.2,F4,30,8,5.969754342559838
rn14_eta0.2,14.0,0.2,F4,30,9,6.964713399653192
rn14_eta0.2,14.0,0.2,F5,10,0,0.0
rn14_eta0.2,14.0,0.2,F5,10,1,0.0
rn14_eta0.2,14.0,0.2,F5,10,2,0.0
rn14_eta0.2,14.0,0.2,F5,10,3,0.0
rn14_eta0.2,14.0,0.2,F5,10,4,0.0
rn14_eta0.2,14.0,0.2,F5,10,5,0.0
rn14_eta0.2,14.0,0.2,F5,10,6,0.0
rn14_eta0.2,14.0,0.2,F5,10,7,0.0
rn14_eta0.2,14.0,0.2,F5,10,8,0.0
rn14_eta0.2,14.0,0.2,F5,10,9,0.0
rn14_eta0.2,14.0,0.2,F5,30,0,0.0
rn14_eta0.2,14.0,0.2,F5,30,1,1.314494397774979e-07
rn14_eta0.2,14.0,0.2,F5,30,2,0.0
rn14_eta0.2,14.0,0.2,F5,30,3,0.0
rn14_eta0.2,14.0,0.2,F5,30,4,0.0
rn14_eta0.2,14.0,0.2,F5,30,5,0.0
rn14_eta0.2,14.0,0.2,F5,30,6,0.0
rn14_eta0.2,14.0,0.2,F5,30,7,0.0
rn14_eta0.2,14.0,0.2,F5,30,8,0.0
rn14_eta0.2,14.0,0.2,F5,30,9,0.0
rn14_eta0.2,14.0,0.2,F6,10,0,11.3652846552543
rn14_eta0.2,14.0,0.2,F6,10,1,11.037620557811124
rn14_eta0.2,14.0,0.2,F6,10,2,12.471216118072448
rn14_eta0.2,14.0,0.2,F6,10,3,11.365261151083928
rn14_eta0.2,14.0,0.2,F6,10,4,11.529121766745677
rn14_eta0.2,14.0,0.2,F6,10,5,11.20140053542218
rn14_eta0.2,14.0,0.2,F6,10,6,11.692982382407536
rn14_eta0.2,14.0,0.2,F6,10,7,12.471205366975369
rn14_eta0.2,14.0,0.2,F6,10,8,11.20140053542218
rn14_eta0.2,14.0,0.2,F6,10,9,12.30739475774226
rn14_eta0.2,14.0,0.2,F6,30,0,37.39606343531932
rn14_eta0.2,14.0,0.2,F6,30,1,34.84964406354902
rn14_eta0.2,14.0,0.2,F6,30,2,35.01433225540859
rn14_eta0.2,14.0,0.2,F6,30,3,40.70894516841645
rn14_eta0.2,14.0,0.2,F6,30,4,37.39606343531932
rn14_eta0.2,14.0,0.2,F6,30,5,39.17602044576256
rn14_eta0.2,14.0,0.2,F6,30,6,39.98365485505451
rn14_eta0.2,14.0,0.2,F6,30,7,39.134846040204025
rn14_eta0.2,14.0,0.2,F6,30,8,34.08318170222208
rn14_eta0.2,14.0,0.2,F6,30,9,38.20369784461127
rn14_eta0.2,14.0,0.2,F7,10,0,4.000057013405126
rn14_eta0.2,14.0,0.2,F7,10,1,8.000000055354462
rn14_eta0.2,14.0,0.2,F7,10,2,6.0000101340828
rn14_eta0.2,14.0,0.2,F7,10,3,8.0
rn14_eta0.2,14.0,0.2,F7,10,4,6.0
rn14_eta0.2,14.0,0.2,F7,10,5,6.0
rn14_eta0.2,14.0,0.2,F7,10,6,8.000001541535994
rn14_eta0.2,14.0,0.2,F7,10,7,6.4442702508613365
rn14_eta0.2,14.0,0.2,F7,10,8,8.000000630510044
rn14_eta0.2,14.0,0.2,F7,10,9,6.0
rn14_eta0.2,14.0,0.2,F7,30,0,32.0
rn14_eta0.2,14.0,0.2,F7,30,1,22.0
rn14_eta0.2,14.0,0.2,F7,30,2,26.00000000000648
rn14_eta0.2,14.0,0.2,F7,30,3,24.0
rn14_eta0.2,14.0,0.2,F7,30,4,30.000000000000117
rn14_eta0.2,14.0,0.2,F7,30,5,30.0
rn14_eta0.2,14.0,0.2,F7,30,6,30.000000000000227
rn14_eta0.2,14.0,0.2,F7,30,7,26.0
rn14_eta0.2,14.0,0.2,F7,30,8,28.0
rn14_eta0.2,14.0,0.2,F7,30,9,20.000000000000117
rn14_eta0.2,14.0,0.2,F9,10,0,6.896774771203127
rn14_eta0.2,14.0,0.2,F9,10,1,3.539869569770417
rn14_eta0.2,14.0,0.2,F9,10,2,7.03425442979551
rn14_eta0.2,14.0,0.2,F9,10,3,6.954830257462163
rn14_eta0.2,14.0,0.2,F9,10,4,10.249819927105818
rn14_eta0.2,14.0,0.2,F9,10,5,3.593417493972993
rn14_eta0.2,14.0,0.2,F9,10,6,3.421405113329456
rn14_eta0.2,14.0,0.2,F9,10,7,121.9896192936285
rn14_eta0.2,14.0,0.2,F9,10,8,3.6023295535133
rn14_eta0.2,14.0,0.2,F9,10,9,0.317571917836176
rn14_eta0.2,14.0,0.2,F9,30,0,938.7706964573554
rn14_eta0.2,14.0,0.2,F9,30,1,792.9418869403053
rn14_eta0.2,14.0,0.2,F9,30,2,951.464755761208
rn14_eta0.2,14.0,0.2,F9,30,3,466.178266559964
rn14_eta0.2,14.0,0.2,F9,30,4,949.429670197409
rn14_eta0.2,14.0,0.2,F9,30,5,884.3751778203623
rn14_eta0.2,14.0,0.2,F9,30,6,458.42624281686585
rn14_eta0.2,14.0,0.2,F9,30,7,467.9195133030953
rn14_eta0.2,14.0,0.2,F9,30,8,925.1469267722968
rn14_eta0.2,14.0,0.2,F9,30,9,933.2767816548858
rn14_eta0.2,14.0,0.2,F10,10,0,0.0
rn14_eta0.2,14.0,0.2,F10,10,1,4.696387667523368
rn14_eta0.2,14.0,0.2,F10,10,2,0.0
rn14_eta0.2,14.0,0.2,F10,10,3,3.701428610430071
rn14_eta0.2,14.0,0.2,F10,10,4,1.9899181141865936
rn14_eta0.2,14.0,0.2,F10,10,5,0.0
rn14_eta0.2,14.0,0.2,F10,10,6,0.0
rn14_eta0.2,14.0,0.2,F10,10,7,4.696387667523368
rn14_eta0.2,14.0,0.2,F10,10,8,0.0
rn14_eta0.2,14.0,0.2,F10,10,9,0.0
rn14_eta0.2,14.0,0.2,F10,30,0,0.9949590570934106
rn14_eta0.2,14.0,0.2,F10,30,1,0.9949590570934106
rn14_eta0.2,14.0,0.2,F10,30,2,0.0
rn14_eta0.2,14.0,0.2,F10,30,3,0.0
rn14_eta0.2,14.0,0.2,F10,30,4,1.9899181141867075
rn14_eta0.2,14.0,0.2,F10,30,5,0.0
rn14_eta0.2,14.0,0.2,F10,30,6,0.0
rn14_eta0.2,14.0,0.2,F10,30,7,0.9949590570932968
rn14_eta0.2,14.0,0.2,F10,30,8,1.9899181141867075
rn14_eta0.2,14.0,0.2,F10,30,9,0.9949590570932968
rn14_eta0.2,14.0,0.2,F11,10,0,217.1396693905731
rn14_eta0.2,14.0,0.2,F11,10,1,0.2081429846455194
rn14_eta0.2,14.0,0.2,F11,10,2,0.2081429846455194
rn14_eta0.2,14.0,0.2,F11,10,3,0.2081429846455194
rn14_eta0.2,14.0,0.2,F11,10,4,275.9318487675428
rn14_eta0.2,14.0,0.2,F11,10,5,0.0
rn14_eta0.2,14.0,0.2,F11,10,6,0.2081429846455194
rn14_eta0.2,14.0,0.2,F11,10,7,174.7754566939102
rn14_eta0.2,14.0,0.2,F11,10,8,0.2081429846455194
rn14_eta0.2,14.0,0.2,F11,10,9,0.2081429846455194
rn14_eta0.2,14.0,0.2,F11,30,0,0.0
rn14_eta0.2,14.0,0.2,F11,30,1,0.0
rn14_eta0.2,14.0,0.2,F11,30,2,0.0
rn14_eta0.2,14.0,0.2,F11,30,3,0.0693932123849663
rn14_eta0.2,14.0,0.2,F11,30,4,0.0
rn14_eta0.2,14.0,0.2,F11,30,5,0.0693932123849663
rn14_eta0.2,14.0,0.2,F11,30,6,0.0693932123849663
rn14_eta0.2,14.0,0.2,F11,30,7,0.0693932123849663
rn14_eta0.2,14.0,0.2,F11,30,8,0.0693932123849663
rn14_eta0.2,14.0,0.2,F11,30,9,0.0693932123849663
rn14_eta0.2,14.0,0.2,F15,10,0,435.6753482576603
rn14_eta0.2,14.0,0.2,F15,10,1,0.7264008258621288
rn14_eta0.2,14.0,0.2,F15,10,2,435.6346414577242
rn14_eta0.2,14.0,0.2,F15,10,3,233.05945996759192
rn14_eta0.2,14.0,0.2,F15,10,4,1.706362051744691
rn14_eta0.2,14.0,0.2,F15,10,5,1.6969322915999785
rn14_eta0.2,14.0,0.2,F15,10,6,0.4344920458147498
rn14_eta0.2,14.0,0.2,F15,10,7,0.7214024814588811
rn14_eta0.2,14.0,0.2,F15,10,8,0.4322798307225639
rn14_eta0.2,14.0,0.2,F15,10,9,1.168429205139546
rn14_eta0.2,14.0,0.2,F15,30,0,2.684560935522313
rn14_eta0.2,14.0,0.2,F15,30,1,3.5050701718957957
rn14_eta0.2,14.0,0.2,F15,30,2,2.409767519074876
rn14_eta0.2,14.0,0.2,F15,30,3,220.4864785919324
rn14_eta0.2,14.0,0.2,F15,30,4,3.1079172960405685
rn14_eta0.2,14.0,0.2,F15,30,5,3.559743485114496
rn14_eta0.2,14.0,0.2,F15,30,6,2.700316411894619
rn14_eta0.2,14.0,0.2,F15,30,7,3.5298357044327986
rn14_eta0.2,14.0,0.2,F15,30,8,3.1370152410497667
rn14_eta0.2,14.0,0.2,F15,30,9,3.34846282366766
rn18_eta0.1,18.0,0.1,F1,10,0,0.0
rn18_eta0.1,18.0,0.1,F1,10,1,0.0
rn18_eta0.1,18.0,0.1,F1,10,2,0.0
rn18_eta0.1,18.0,0.1,F1,10,3,0.0
rn18_eta0.1,18.0,0.1,F1,10,4,0.0
rn18_eta0.1,18.0,0.1,F1,10,5,0.0
rn18_eta0.1,18.0,0.1,F1,10,6,0.0
rn18_eta0.1,18.0,0.1,F1,10,7,0.0
rn18_eta0.1,18.0,0.1,F1,10,8,0.0
rn18_eta0.1,18.0,0.1,F1,10,9,0.0
rn18_eta0.1,18.0,0.1,F1,30,0,0.0
rn18_eta0.1,18.0,0.1,F1,30,1,0.0
rn18_eta0.1,18.0,0.1,F1,30,2,0.0
rn18_eta0.1,18.0,0.1,F1,30,3,0.0
rn18_eta0.1,18.0,0.1,F1,30,4,0.0
rn18_eta0.1,18.0,0.1,F1,30,5,0.0
rn18_eta0.1,18.0,0.1,F1,30,6,0.0
rn18_eta0.1,18.0,0.1,F1,30,7,0.0
rn18_eta0.1,18.0,0.1,F1,30,8,0.0
rn18_eta0.1,18.0,0.1,F1,30,9,0.0
rn18_eta0.1,18.0,0.1,F3,10,0,3.986579112347158
rn18_eta0.1,18.0,0.1,F3,10,1,3.986579112347158
rn18_eta0.1,18.0,0.1,F3,10,2,3.986579112347158
rn18_eta0.1,18.0,0.1,F3,10,3,3.986579112347158
rn18_eta0.1,18.0,0.1,F3,10,4,3.986579112347158
rn18_eta0.1,18.0,0.1,F3,10,5,3.986579112347158
rn18_eta0.1,18.0,0.1,F3,10,6,3.986579112347158
rn18_eta0.1,18.0,0.1,F3,10,7,3.986579112347158
rn18_eta0.1,18.0,0.1,F3,10,8,3.986579112347158
rn18_eta0.1,18.0,0.1,F3,10,9,3.986579112347158
rn18_eta0.1,18.0,0.1,F3,30,0,31.810711664704968
rn18_eta0.1,18.0,0.1,F3,30,1,31.810711664704968
rn18_eta0.1,18.0,0.1,F3,30,2,31.810711664704968
rn18_eta0.1,18.0,0.1,F3,30,3,31.810711664704968
rn18_eta0.1,18.0,0.1,F3,30,4,31.810711664704968
rn18_eta0.1,18.0,0.1,F3,30,5,31.810711664704968
rn18_eta0.1,18.0,0.1,F3,30,6,31.810711664704968
rn18_eta0.1,18.0,0.1,F3,30,7,31.810711664704968
rn18_eta0.1,18.0,0.1,F3,30,8,31.810711664704968
rn18_eta0.1,18.0,0.1,F3,30,9,31.810711664704968
rn18_eta0.1,18.0,0.1,F4,10,0,0.0
rn18_eta0.1,18.0,0.1,F4,10,1,0.0
rn18_eta0.1,18.0,0.1,F4,10,2,0.0
rn18_eta0.1,18.0,0.1,F4,10,3,1.9899181141865936
rn18_eta0.1,18.0,0.1,F4,10,4,1.989918114186992
rn18_eta0.1,18.0,0.1,F4,10,5,0.9949590570932968
rn18_eta0.1,18.0,0.1,F4,10,6,0.9949590570932968
rn18_eta0.1,18.0,0.1,F4,10,7,0.0
rn18_eta0.1,18.0,0.1,F4,10,8,0.0
rn18_eta0.1,18.0,0.1,F4,10,9,0.9949590570932968
rn18_eta0.1,18.0,0.1,F4,30,0,6.964713399653135
rn18_eta0.1,18.0,0.1,F4,30,1,4.9747952854664845
rn18_eta0.1,18.0,0.1,F4,30,2,3.979836228373188
rn18_eta0.1,18.0,0.1,F4,30,3,3.979836228373188
rn18_eta0.1,18.0,0.1,F4,30,4,6.964713399653192
rn18_eta0.1,18.0,0.1,F4,30,5,3.979836228373245
rn18_eta0.1,18.0,0.1,F4,30,6,7.959672456746432
rn18_eta0.1,18.0,0.1,F4,30,7,6.964713399653078
rn18_eta0.1,18.0,0.1,F4,30,8,3.979836228373188
rn18_eta0.1,18.0,0.1,F4,30,9,5.969754342559838
rn18_eta0.1,18.0,0.1,F5,10,0,0.0
rn18_eta0.1,18.0,0.1,F5,10,1,0.0
rn18_eta0.1,18.0,0.1,F5,10,2,0.0
rn18_eta0.1,18.0,0.1,F5,10,3,0.0
rn18_eta0.1,18.0,0.1,F5,10,4,0.0
rn18_eta0.1,18.0,0.1,F5,10,5,0.0
rn18_eta0.1,18.0,0.1,F5,10,6,0.0
rn18_eta0.1,18.0,0.1,F5,10,7,0.0
rn18_eta0.1,18.0,0.1,F5,10,8,0.0
rn18_eta0.1,18.0,0.1,F5,10,9,0.0
rn18_eta0.1,18.0,0.1,F5,30,0,0.0
rn18_eta0.1,18.0,0.1,F5,30,1,0.0
rn18_eta0.1,18.0,0.1,F5,30,2,0.0
rn18_eta0.1,18.0,0.1,F5,30,3,0.0
rn18_eta0.1,18.0,0.1,F5,30,4,0.0
rn18_eta0.1,18.0,0.1,F5,30,5,0.0
rn18_eta0.1,18.0,0.1,F5,30,6,0.0
rn18_eta0.1,18.0,0.1,F5,30,7,0.0
rn18_eta0.1,18.0,0.1,F5,30,8,0.0
rn18_eta0.1,18.0,0.1,F5,30,9,0.0
rn18_eta0.1,18.0,0.1,F6,10,0,12.020704611965584
rn18_eta0.1,18.0,0.1,F6,10,1,11.365261151083928
rn18_eta0.1,18.0,0.1,F6,10,2,11.529121766745789
rn18_eta0.1,18.0,0.1,F6,10,3,11.037539919760434
rn18_eta0.1,18.0,0.1,F6,10,4,10.873679304147233
rn18_eta0.1,18.0,0.1,F6,10,5,11.20140053544685
rn18_eta0.1,18.0,0.1,F6,10,6,12.307344751313964
rn18_eta0.1,18.0,0.1,F6,10,7,11.20196968253913
rn18_eta0.1,18.0,0.1,F6,10,8,11.365261151083928
rn18_eta0.1,18.0,0.1,F6,10,9,13.577149582867037
rn18_eta0.1,18.0,0.1,F6,30,0,36.54725697806259
rn18_eta0.1,18.0,0.1,F6,30,1,36.711945169922274
rn18_eta0.1,18.0,0.1,F6,30,2,36.62960107399249
rn18_eta0.1,18.0,0.1,F6,30,3,35.698450520805864
rn18_eta0.1,18.0,0.1,F6,30,4,37.35489138735443
rn18_eta0.1,18.0,0.1,F6,30,5,34.12435375018697
rn18_eta0.1,18.0,0.1,F6,30,6,36.62960107399226
rn18_eta0.1,18.0,0.1,F6,30,7,34.9731602074437
rn18_eta0.1,18.0,0.1,F6,30,8,38.24486989257616
rn18_eta0.1,18.0,0.1,F6,30,9,35.73962256877076
rn18_eta0.1,18.0,0.1,F7,10,0,4.000594108832161
rn18_eta0.1,18.0,0.1,F7,10,1,6.000316427985922
rn18_eta0.1,18.0,0.1,F7,10,2,6.0
rn18_eta0.1,18.0,0.1,F7,10,3,6.00000016727563
rn18_eta0.1,18.0,0.1,F7,10,4,6.000004343023306
rn18_eta0.1,18.0,0.1,F7,10,5,4.0
rn18_eta0.1,18.0,0.1,F7,10,6,4.0
rn18_eta0.1,18.0,0.1,F7,10,7,6.000000000326054
rn18_eta0.1,18.0,0.1,F7,10,8,6.0
rn18_eta0.1,18.0,0.1,F7,10,9,6.0
rn18_eta0.1,18.0,0.1,F7,30,0,26.0
rn18_eta0.1,18.0,0.1,F7,30,1,28.0
rn18_eta0.1,18.0,0.1,F7,30,2,18.000000000000114
rn18_eta0.1,18.0,0.1,F7,30,3,26.00000004305616
