Alg,Function,Dim,Run,Best
ENS pop10,Rosenbrock,30,5,7.778630450920205
ENS pop10,Rosenbrock,30,6,5.291069221028392
ENS pop10,Rosenbrock,30,7,6.812848659268968
ENS pop10,Rosenbrock,30,8,8.09598874045959
ENS pop10,Rosenbrock,30,9,5.690867400982923
ENS pop10,Rosenbrock,30,10,7.440640567907103
ENS pop10,Rosenbrock,30,11,8.92345493586632
ENS pop10,Rosenbrock,30,12,8.426645811992676
ENS pop10,Rosenbrock,30,13,8.273444297366515
ENS pop10,Rosenbrock,30,14,7.885704457164689
ENS pop10,RotatedElliptic,30,0,2.9860736217786683
ENS pop10,RotatedElliptic,30,1,32.61416504872265
ENS pop10,RotatedElliptic,30,2,1184.4863197379939
ENS pop10,RotatedElliptic,30,3,19.707955883993062
ENS pop10,RotatedElliptic,30,4,13.838471790957025
ENS pop10,RotatedElliptic,30,5,83.2624875345918
ENS pop10,RotatedElliptic,30,6,51.82118359530287
ENS pop10,RotatedElliptic,30,7,7.523547236509574
ENS pop10,RotatedElliptic,30,8,5.906582137804474
ENS pop10,RotatedElliptic,30,9,9.500440659712368
ENS pop10,RotatedElliptic,30,10,4.914206081094582
ENS pop10,RotatedElliptic,30,11,123.96047985210987
ENS pop10,RotatedElliptic,30,12,480.43380637756513
ENS pop10,RotatedElliptic,30,13,194.98565154105722
ENS pop10,RotatedElliptic,30,14,135.97335638083646
ENS pop10,Schwefel,30,0,0.00038182698881428223
ENS pop10,Schwefel,30,1,0.00038182698881428223
ENS pop10,Schwefel,30,2,0.00038182698881428223
ENS pop10,Schwefel,30,3,0.00038182698881428223
ENS pop10,Schwefel,30,4,0.00038182699245226104
ENS pop10,Schwefel,30,5,0.00038182698881428223
ENS pop10,Schwefel,30,6,0.00038182698881428223
ENS pop10,Schwefel,30,7,0.00038182698881428223
ENS pop10,Schwefel,30,8,0.00038182698881428223
ENS pop10,Schwefel,30,9,0.00038182698881428223
ENS pop10,Schwefel,30,10,0.00038182698881428223
ENS pop10,Schwefel,30,11,0.00038182698881428223
ENS pop10,Schwefel,30,12,0.00038182698881428223
ENS pop10,Schwefel,30,13,0.00038182698881428223
ENS pop10,Schwefel,30,14,0.00038182698881428223
ENS pop10,Zakharov,30,0,1.5616046444738176e-16
ENS pop10,Zakharov,30,1,1.9843444068395233e-16
ENS pop10,Zakharov,30,2,9.31312397253767e-16
ENS pop10,Zakharov,30,3,2.759555310219087e-15
ENS pop10,Zakharov,30,4,3.4510556559858005e-15
ENS pop10,Zakharov,30,5,6.228240258640772e-16
ENS pop10,Zakharov,30,6,2.8808465089769816e-15
ENS pop10,Zakharov,30,7,2.9756173514391798e-15
ENS pop10,Zakharov,30,8,1.6412164992725452e-16
ENS pop10,Zakharov,30,9,4.0703629670137505e-17
ENS pop10,Zakharov,30,10,8.66856480280103e-17
ENS pop10,Zakharov,30,11,2.1942317406934437e-16
ENS pop10,Zakharov,30,12,8.1035521378582e-17
ENS pop10,Zakharov,30,13,5.264097908167081e-16
ENS pop10,Zakharov,30,14,4.607102087465548e-16
faqat jSO rejimi,Ackley,30,0,7.549516567451064e-15
faqat jSO rejimi,Ackley,30,1,7.549516567451064e-15
faqat jSO rejimi,Ackley,30,2,7.549516567451064e-15
faqat jSO rejimi,Ackley,30,3,7.549516567451064e-15
faqat jSO rejimi,Ackley,30,4,7.549516567451064e-15
faqat jSO rejimi,Ackley,30,5,7.549516567451064e-15
faqat jSO rejimi,Ackley,30,6,7.549516567451064e-15
faqat jSO rejimi,Ackley,30,7,7.549516567451064e-15
faqat jSO rejimi,Ackley,30,8,1.1102230246251565e-14
faqat jSO rejimi,Ackley,30,9,7.549516567451064e-15
faqat jSO rejimi,Ackley,30,10,1.1102230246251565e-14
faqat jSO rejimi,Ackley,30,11,7.549516567451064e-15
faqat jSO rejimi,Ackley,30,12,7.549516567451064e-15
faqat jSO rejimi,Ackley,30,13,7.549516567451064e-15
faqat jSO rejimi,Ackley,30,14,7.549516567451064e-15
faqat jSO rejimi,BentCigar,30,0,5.0487097934144756e-23
faqat jSO rejimi,BentCigar,30,1,4.67005655890839e-22
faqat jSO rejimi,BentCigar,30,2,3.69750327823465e-22
faqat jSO rejimi,BentCigar,30,3,3.660314600225495e-22
faqat jSO rejimi,BentCigar,30,4,4.543838814073028e-22
faqat jSO rejimi,BentCigar,30,5,5.0487097934144756e-23
faqat jSO rejimi,BentCigar,30,6,5.0487097934144756e-23
faqat jSO rejimi,BentCigar,30,7,1.0097419586828951e-22
faqat jSO rejimi,BentCigar,30,8,2.524405383805172e-22
faqat jSO rejimi,BentCigar,30,9,5.048709793414476e-22
faqat jSO rejimi,BentCigar,30,10,1.0097419586828951e-22
faqat jSO rejimi,BentCigar,30,11,1.5146129380243427e-22
faqat jSO rejimi,BentCigar,30,12,1.0097419586828951e-22
faqat jSO rejimi,BentCigar,30,13,1.6408306828597046e-22
faqat jSO rejimi,BentCigar,30,14,3.660314600225495e-22
faqat jSO rejimi,Composition,30,0,5.551115123125877e-15
faqat jSO rejimi,Composition,30,1,7.327471962526281e-15
faqat jSO rejimi,Composition,30,2,5.551115123125884e-15
faqat jSO rejimi,Composition,30,3,5.55111512312589e-15
faqat jSO rejimi,Composition,30,4,7.327471962526204e-15
faqat jSO rejimi,Composition,30,5,1.9984014443252983e-15
faqat jSO rejimi,Composition,30,6,3.774758283725595e-15
faqat jSO rejimi,Composition,30,7,5.551115123125888e-15
faqat jSO rejimi,Composition,30,8,3.774758283725614e-15
faqat jSO rejimi,Composition,30,9,3.774758283725591e-15
faqat jSO rejimi,Composition,30,10,7.327471962526273e-15
faqat jSO rejimi,Composition,30,11,5.55111512312589e-15
faqat jSO rejimi,Composition,30,12,3.774758283725583e-15
faqat jSO rejimi,Composition,30,13,3.774758283725589e-15
faqat jSO rejimi,Composition,30,14,3.774758283725589e-15
faqat jSO rejimi,DynamicSphere,30,0,0.09895766883062891
faqat jSO rejimi,DynamicSphere,30,1,0.09541278953551002
faqat jSO rejimi,DynamicSphere,30,2,0.186315152142313
faqat jSO rejimi,DynamicSphere,30,3,0.14297304065588068
faqat jSO rejimi,DynamicSphere,30,4,0.07987116060593207
faqat jSO rejimi,DynamicSphere,30,5,0.1273229891061338
faqat jSO rejimi,DynamicSphere,30,6,0.08808603190011463
faqat jSO rejimi,DynamicSphere,30,7,0.08618258583772516
faqat jSO rejimi,DynamicSphere,30,8,0.10270002316635558
faqat jSO rejimi,DynamicSphere,30,9,0.08627507034978613
faqat jSO rejimi,DynamicSphere,30,10,0.08805834363956894
faqat jSO rejimi,DynamicSphere,30,11,0.06578853580165889
faqat jSO rejimi,DynamicSphere,30,12,0.09152350951589176
faqat jSO rejimi,DynamicSphere,30,13,0.09658178333456312
faqat jSO rejimi,DynamicSphere,30,14,0.09376397532880859
faqat jSO rejimi,Griewank,30,0,0.0
faqat jSO rejimi,Griewank,30,1,0.0
faqat jSO rejimi,Griewank,30,2,0.0
faqat jSO rejimi,Griewank,30,3,0.0
faqat jSO rejimi,Griewank,30,4,0.0
faqat jSO rejimi,Griewank,30,5,1.1102230246251565e-16
faqat jSO rejimi,Griewank,30,6,0.0
faqat jSO rejimi,Griewank,30,7,0.0
faqat jSO rejimi,Griewank,30,8,0.0
faqat jSO rejimi,Griewank,30,9,0.0
faqat jSO rejimi,Griewank,30,10,0.0
faqat jSO rejimi,Griewank,30,11,0.0
faqat jSO rejimi,Griewank,30,12,0.0
faqat jSO rejimi,Griewank,30,13,0.0
faqat jSO rejimi,Griewank,30,14,0.0
faqat jSO rejimi,Levy,30,0,1.6086414183874345e-30
faqat jSO rejimi,Levy,30,1,1.060328792253442e-30
faqat jSO rejimi,Levy,30,2,1.3591370086085948e-30
faqat jSO rejimi,Levy,30,3,9.114222468920778e-31
faqat jSO rejimi,Levy,30,4,3.8995044104436095e-30
faqat jSO rejimi,Levy,30,5,1.6086414183874387e-30
faqat jSO rejimi,Levy,30,6,1.2102304632472312e-30
faqat jSO rejimi,Levy,30,7,2.4054633286678444e-30
faqat jSO rejimi,Levy,30,8,8.6112331468334e-31
faqat jSO rejimi,Levy,30,9,1.608641418387435e-30
faqat jSO rejimi,Levy,30,10,2.6779750457822005e-30
faqat jSO rejimi,Levy,30,11,1.1599315310384924e-30
faqat jSO rejimi,Levy,30,12,2.4054633286678427e-30
faqat jSO rejimi,Levy,30,13,4.295925114318964e-30
faqat jSO rejimi,Levy,30,14,1.8571507025338498e-30
faqat jSO rejimi,NoisyRastrigin,30,0,0.2453357955956612
faqat jSO rejimi,NoisyRastrigin,30,1,0.24269625219391777
faqat jSO rejimi,NoisyRastrigin,30,2,0.21117708640485766
faqat jSO rejimi,NoisyRastrigin,30,3,0.1399275610074593
faqat jSO rejimi,NoisyRastrigin,30,4,0.16028950855782753
faqat jSO rejimi,NoisyRastrigin,30,5,0.16661018642849967
faqat jSO rejimi,NoisyRastrigin,30,6,0.21769027681798825
faqat jSO rejimi,NoisyRastrigin,30,7,0.2045187585856123
faqat jSO rejimi,NoisyRastrigin,30,8,0.330882245380101
faqat jSO rejimi,NoisyRastrigin,30,9,0.26584192652070016
faqat jSO rejimi,NoisyRastrigin,30,10,0.1732086000353057
faqat jSO rejimi,NoisyRastrigin,30,11,0.160728189189836
faqat jSO rejimi,NoisyRastrigin,30,12,0.21038317063086076
faqat jSO rejimi,NoisyRastrigin,30,13,0.24912382925247378
faqat jSO rejimi,NoisyRastrigin,30,14,0.26798956009717934
faqat jSO rejimi,NoisySphere,30,0,0.008382837624622158
faqat jSO rejimi,NoisySphere,30,1,0.01508676410655811
faqat jSO rejimi,NoisySphere,30,2,0.012039124512504563
faqat jSO rejimi,NoisySphere,30,3,0.007477685527521412
faqat jSO rejimi,NoisySphere,30,4,0.01047909819282881
faqat jSO rejimi,NoisySphere,30,5,0.00886663584826411
faqat jSO rejimi,NoisySphere,30,6,0.0077899289776474905
faqat jSO rejimi,NoisySphere,30,7,0.006947175508726958
faqat jSO rejimi,NoisySphere,30,8,0.008851478400119085
faqat jSO rejimi,NoisySphere,30,9,0.01026593453818555
faqat jSO rejimi,NoisySphere,30,10,0.0132352863091793
faqat jSO rejimi,NoisySphere,30,11,0.008237442469408012
faqat jSO rejimi,NoisySphere,30,12,0.01300794893236448
faqat jSO rejimi,NoisySphere,30,13,0.0132962002654602
faqat jSO rejimi,NoisySphere,30,14,0.007794314664063623
faqat jSO rejimi,Rosenbrock,30,0,2.8699892044894044
faqat jSO rejimi,Rosenbrock,30,1,3.6137120610515554
faqat jSO rejimi,Rosenbrock,30,2,2.8960023969525492
faqat jSO rejimi,Rosenbrock,30,3,2.643158000103547
faqat jSO rejimi,Rosenbrock,30,4,4.433145637511208
faqat jSO rejimi,Rosenbrock,30,5,2.5430197626839437
faqat jSO rejimi,Rosenbrock,30,6,3.87316571039951
faqat jSO rejimi,Rosenbrock,30,7,2.369576302254389
faqat jSO rejimi,Rosenbrock,30,8,4.223890984696293
faqat jSO rejimi,Rosenbrock,30,9,4.6039153782471445
faqat jSO rejimi,Rosenbrock,30,10,3.616034279974275
faqat jSO rejimi,Rosenbrock,30,11,3.8433181329785002
faqat jSO rejimi,Rosenbrock,30,12,3.489386156871804
faqat jSO rejimi,Rosenbrock,30,13,2.27246272373913
faqat jSO rejimi,Rosenbrock,30,14,4.6011295265999745
faqat jSO rejimi,RotatedElliptic,30,0,35.67918167454287
faqat jSO rejimi,RotatedElliptic,30,1,1640.1805540017522
faqat jSO rejimi,RotatedElliptic,30,2,369.85677879200875
faqat jSO rejimi,RotatedElliptic,30,3,22.468785572149354
faqat jSO rejimi,RotatedElliptic,30,4,15.956845573547687
faqat jSO rejimi,RotatedElliptic,30,5,4716.820151058641
faqat jSO rejimi,RotatedElliptic,30,6,4.035909166581616
faqat jSO rejimi,RotatedElliptic,30,7,192.95876348267385
faqat jSO rejimi,RotatedElliptic,30,8,298.22553836370264
faqat jSO rejimi,RotatedElliptic,30,9,9.247168596242947
faqat jSO rejimi,RotatedElliptic,30,10,10125.547930075745
faqat jSO rejimi,RotatedElliptic,30,11,219.10596311827743
faqat jSO rejimi,RotatedElliptic,30,12,101.04118849753102
faqat jSO rejimi,RotatedElliptic,30,13,34.64235700484011
faqat jSO rejimi,RotatedElliptic,30,14,40.1502865470204
faqat jSO rejimi,Schwefel,30,0,118.43871644142746
faqat jSO rejimi,Schwefel,30,1,0.00038182698881428223
faqat jSO rejimi,Schwefel,30,2,236.87705105586792
faqat jSO rejimi,Schwefel,30,3,236.8770510558661
faqat jSO rejimi,Schwefel,30,4,947.5288131873422
faqat jSO rejimi,Schwefel,30,5,0.00038182698881428223
faqat jSO rejimi,Schwefel,30,6,473.75372028474703
faqat jSO rejimi,Schwefel,30,7,118.43871644142746
faqat jSO rejimi,Schwefel,30,8,355.31538567030293
faqat jSO rejimi,Schwefel,30,9,355.3153856703011
faqat jSO rejimi,Schwefel,30,10,0.00038182698881428223
faqat jSO rejimi,Schwefel,30,11,0.00038182698881428223
faqat jSO rejimi,Schwefel,30,12,355.31538567030475
faqat jSO rejimi,Schwefel,30,13,236.8770510558661
faqat jSO rejimi,Schwefel,30,14,236.8770510558661
faqat jSO rejimi,Zakharov,30,0,7.262090019609984e-16
faqat jSO rejimi,Zakharov,30,1,2.886952011126472e-15
faqat jSO rejimi,Zakharov,30,2,9.735448256992453e-16
faqat jSO rejimi,Zakharov,30,3,2.0647383900114507e-16
faqat jSO rejimi,Zakharov,30,4,5.235030621665354e-16
faqat jSO rejimi,Zakharov,30,5,2.454658901105998e-15
faqat jSO rejimi,Zakharov,30,6,4.352070240553989e-16
faqat jSO rejimi,Zakharov,30,7,1.1350363635311562e-15
faqat jSO rejimi,Zakharov,30,8,4.0457617767847995e-15
faqat jSO rejimi,Zakharov,30,9,6.352175555524849e-17
faqat jSO rejimi,Zakharov,30,10,3.1905997810520327e-15
faqat jSO rejimi,Zakharov,30,11,1.1874721536733e-15
faqat jSO rejimi,Zakharov,30,12,3.5990454582247704e-16
faqat jSO rejimi,Zakharov,30,13,2.6698712458528305e-16
faqat jSO rejimi,Zakharov,30,14,1.3777424366517304e-16
faqat L-SHADE rejimi,Ackley,30,0,7.549516567451064e-15
faqat L-SHADE rejimi,Ackley,30,1,7.549516567451064e-15
faqat L-SHADE rejimi,Ackley,30,2,7.549516567451064e-15
faqat L-SHADE rejimi,Ackley,30,3,7.549516567451064e-15
faqat L-SHADE rejimi,Ackley,30,4,1.1102230246251565e-14
faqat L-SHADE rejimi,Ackley,30,5,7.549516567451064e-15
faqat L-SHADE rejimi,Ackley,30,6,7.549516567451064e-15
faqat L-SHADE rejimi,Ackley,30,7,1.1102230246251565e-14
faqat L-SHADE rejimi,Ackley,30,8,7.549516567451064e-15
faqat L-SHADE rejimi,Ackley,30,9,7.549516567451064e-15
faqat L-SHADE rejimi,Ackley,30,10,7.549516567451064e-15
faqat L-SHADE rejimi,Ackley,30,11,7.549516567451064e-15
faqat L-SHADE rejimi,Ackley,30,12,7.549516567451064e-15
faqat L-SHADE rejimi,Ackley,30,13,1.4654943925052066e-14
faqat L-SHADE rejimi,Ackley,30,14,7.549516567451064e-15
faqat L-SHADE rejimi,BentCigar,30,0,0.0
faqat L-SHADE rejimi,BentCigar,30,1,1.2621774483536189e-23
faqat L-SHADE rejimi,BentCigar,30,2,0.0
faqat L-SHADE rejimi,BentCigar,30,3,0.0
faqat L-SHADE rejimi,BentCigar,30,4,0.0
faqat L-SHADE rejimi,BentCigar,30,5,0.0
faqat L-SHADE rejimi,BentCigar,30,6,0.0
faqat L-SHADE rejimi,BentCigar,30,7,0.0
faqat L-SHADE rejimi,BentCigar,30,8,1.2621774483536189e-23
faqat L-SHADE rejimi,BentCigar,30,9,0.0
faqat L-SHADE rejimi,BentCigar,30,10,0.0
faqat L-SHADE rejimi,BentCigar,30,11,0.0
faqat L-SHADE rejimi,BentCigar,30,12,0.0
faqat L-SHADE rejimi,BentCigar,30,13,1.2621774483536189e-23
faqat L-SHADE rejimi,BentCigar,30,14,0.0
faqat L-SHADE rejimi,Composition,30,0,2.220446049250313e-16
faqat L-SHADE rejimi,Composition,30,1,2.220446049250313e-16
faqat L-SHADE rejimi,Composition,30,2,1.998401444325288e-15
faqat L-SHADE rejimi,Composition,30,3,2.220446049250313e-16
faqat L-SHADE rejimi,Composition,30,4,2.220446049250313e-16
faqat L-SHADE rejimi,Composition,30,5,2.220446049250313e-16
faqat L-SHADE rejimi,Composition,30,6,2.220446049250313e-16
faqat L-SHADE rejimi,Composition,30,7,2.220446049250313e-16
faqat L-SHADE rejimi,Composition,30,8,2.220446049250313e-16
faqat L-SHADE rejimi,Composition,30,9,2.220446049250313e-16
faqat L-SHADE rejimi,Composition,30,10,2.220446049250313e-16
faqat L-SHADE rejimi,Composition,30,11,2.220446049250313e-16
faqat L-SHADE rejimi,Composition,30,12,2.220446049250313e-16
faqat L-SHADE rejimi,Composition,30,13,2.220446049250313e-16
faqat L-SHADE rejimi,Composition,30,14,2.220446049250313e-16
faqat L-SHADE rejimi,DynamicSphere,30,0,0.08074486343460202
faqat L-SHADE rejimi,DynamicSphere,30,1,0.04650530756292262
faqat L-SHADE rejimi,DynamicSphere,30,2,0.11409725566127184
faqat L-SHADE rejimi,DynamicSphere,30,3,0.07115801137659646
faqat L-SHADE rejimi,DynamicSphere,30,4,0.043194199640137126
faqat L-SHADE rejimi,DynamicSphere,30,5,0.07933443801556211
faqat L-SHADE rejimi,DynamicSphere,30,6,0.06334925952495439
faqat L-SHADE rejimi,DynamicSphere,30,7,0.11977703588634818
faqat L-SHADE rejimi,DynamicSphere,30,8,0.06269155339162387
faqat L-SHADE rejimi,DynamicSphere,30,9,0.10289721432342865
faqat L-SHADE rejimi,DynamicSphere,30,10,0.04628887647488494
faqat L-SHADE rejimi,DynamicSphere,30,11,0.075671867214458
faqat L-SHADE rejimi,DynamicSphere,30,12,0.07385447494848925
faqat L-SHADE rejimi,DynamicSphere,30,13,0.1197368761382247
faqat L-SHADE rejimi,DynamicSphere,30,14,0.043875948416027856
faqat L-SHADE rejimi,Griewank,30,0,0.0
faqat L-SHADE rejimi,Griewank,30,1,0.0
faqat L-SHADE rejimi,Griewank,30,2,0.0
faqat L-SHADE rejimi,Griewank,30,3,0.0
faqat L-SHADE rejimi,Griewank,30,4,0.0
faqat L-SHADE rejimi,Griewank,30,5,0.0
faqat L-SHADE rejimi,Griewank,30,6,0.0
faqat L-SHADE rejimi,Griewank,30,7,0.0
faqat L-SHADE rejimi,Griewank,30,8,0.0
faqat L-SHADE rejimi,Griewank,30,9,0.0
faqat L-SHADE rejimi,Griewank,30,10,0.0
faqat L-SHADE rejimi,Griewank,30,11,0.0
faqat L-SHADE rejimi,Griewank,30,12,0.0
faqat L-SHADE rejimi,Griewank,30,13,0.0
faqat L-SHADE rejimi,Griewank,30,14,0.0
faqat L-SHADE rejimi,Levy,30,0,1.4997597826618576e-32
faqat L-SHADE rejimi,Levy,30,1,1.4997597826618576e-32
faqat L-SHADE rejimi,Levy,30,2,1.4997597826618576e-32
faqat L-SHADE rejimi,Levy,30,3,4.134085529668223e-31
faqat L-SHADE rejimi,Levy,30,4,1.4997597826618576e-32
faqat L-SHADE rejimi,Levy,30,5,1.4997597826618576e-32
faqat L-SHADE rejimi,Levy,30,6,1.4997597826618576e-32
faqat L-SHADE rejimi,Levy,30,7,1.4997597826618576e-32
faqat L-SHADE rejimi,Levy,30,8,1.4997597826618576e-32
faqat L-SHADE rejimi,Levy,30,9,1.4997597826618576e-32
faqat L-SHADE rejimi,Levy,30,10,1.4997597826618576e-32
faqat L-SHADE rejimi,Levy,30,11,1.4997597826618576e-32
faqat L-SHADE rejimi,Levy,30,12,4.134085529668223e-31
faqat L-SHADE rejimi,Levy,30,13,4.134085529668231e-31
faqat L-SHADE rejimi,Levy,30,14,1.4997597826618576e-32
faqat L-SHADE rejimi,NoisyRastrigin,30,0,0.1696082795853826
faqat L-SHADE rejimi,NoisyRastrigin,30,1,0.31473182775774333
faqat L-SHADE rejimi,NoisyRastrigin,30,2,0.18377806085876713
faqat L-SHADE rejimi,NoisyRastrigin,30,3,0.16588760889790066
faqat L-SHADE rejimi,NoisyRastrigin,30,4,0.25074690338152905
faqat L-SHADE rejimi,NoisyRastrigin,30,5,0.21485728537974857
faqat L-SHADE rejimi,NoisyRastrigin,30,6,0.1913283654594089
faqat L-SHADE rejimi,NoisyRastrigin,30,7,0.08747133220092707
faqat L-SHADE rejimi,NoisyRastrigin,30,8,0.1781965288787717
faqat L-SHADE rejimi,NoisyRastrigin,30,9,0.1384333797348738
faqat L-SHADE rejimi,NoisyRastrigin,30,10,0.18853430894501244
faqat L-SHADE rejimi,NoisyRastrigin,30,11,0.16631162943953726
faqat L-SHADE rejimi,NoisyRastrigin,30,12,0.1843317632207846
faqat L-SHADE rejimi,NoisyRastrigin,30,13,0.21183420218393678
faqat L-SHADE rejimi,NoisyRastrigin,30,14,0.17770219700907752
faqat L-SHADE rejimi,NoisySphere,30,0,0.00692185559943652
faqat L-SHADE rejimi,NoisySphere,30,1,0.016785065621335953
faqat L-SHADE rejimi,NoisySphere,30,2,0.007802220808431794
faqat L-SHADE rejimi,NoisySphere,30,3,0.00709350247862597
faqat L-SHADE rejimi,NoisySphere,30,4,0.00861717633091563
faqat L-SHADE rejimi,NoisySphere,30,5,0.013867323836662135
faqat L-SHADE rejimi,NoisySphere,30,6,0.017042374538418666
faqat L-SHADE rejimi,NoisySphere,30,7,0.005749638480983707
faqat L-SHADE rejimi,NoisySphere,30,8,0.008284650376390609
faqat L-SHADE rejimi,NoisySphere,30,9,0.01262517850206074
faqat L-SHADE rejimi,NoisySphere,30,10,0.012869102004945161
faqat L-SHADE rejimi,NoisySphere,30,11,0.008196716508604058
faqat L-SHADE rejimi,NoisySphere,30,12,0.00910448401852548
faqat L-SHADE rejimi,NoisySphere,30,13,0.013440032602154874
faqat L-SHADE rejimi,NoisySphere,30,14,0.009314270457200504
faqat L-SHADE rejimi,Rosenbrock,30,0,1.7059133327166023
faqat L-SHADE rejimi,Rosenbrock,30,1,0.37080758622548854
faqat L-SHADE rejimi,Rosenbrock,30,2,0.46682658167159996
faqat L-SHADE rejimi,Rosenbrock,30,3,2.6135633669111966
faqat L-SHADE rejimi,Rosenbrock,30,4,1.6393789162635866
faqat L-SHADE rejimi,Rosenbrock,30,5,1.0153074203234056
faqat L-SHADE rejimi,Rosenbrock,30,6,2.1026409492001115
faqat L-SHADE rejimi,Rosenbrock,30,7,4.451874892984385
faqat L-SHADE rejimi,Rosenbrock,30,8,2.2452385784948534
faqat L-SHADE rejimi,Rosenbrock,30,9,3.3786753956904954
faqat L-SHADE rejimi,Rosenbrock,30,10,4.066413464902322
faqat L-SHADE rejimi,Rosenbrock,30,11,2.39147540867254
faqat L-SHADE rejimi,Rosenbrock,30,12,1.3625732365223617
faqat L-SHADE rejimi,Rosenbrock,30,13,0.4758741097917125
faqat L-SHADE rejimi,Rosenbrock,30,14,2.8342388574869326
faqat L-SHADE rejimi,RotatedElliptic,30,0,27883.67427659655
faqat L-SHADE rejimi,RotatedElliptic,30,1,66523.25350152032
faqat L-SHADE rejimi,RotatedElliptic,30,2,8719.236070305085
faqat L-SHADE rejimi,RotatedElliptic,30,3,2545.087981517044
faqat L-SHADE rejimi,RotatedElliptic,30,4,3365.950242187162
faqat L-SHADE rejimi,RotatedElliptic,30,5,16441.862098958227
faqat L-SHADE rejimi,RotatedElliptic,30,6,4343.242336643324
faqat L-SHADE rejimi,RotatedElliptic,30,7,24447.63013151399
faqat L-SHADE rejimi,RotatedElliptic,30,8,33035.80941260609
faqat L-SHADE rejimi,RotatedElliptic,30,9,16081.954749888517
faqat L-SHADE rejimi,RotatedElliptic,30,10,3459.6479820097397
faqat L-SHADE rejimi,RotatedElliptic,30,11,590.4174526267377
faqat L-SHADE rejimi,RotatedElliptic,30,12,2049.8200614581033
faqat L-SHADE rejimi,RotatedElliptic,30,13,444.08494299052296
faqat L-SHADE rejimi,RotatedElliptic,30,14,3477.6243639246695
faqat L-SHADE rejimi,Schwefel,30,0,0.00038182698881428223
faqat L-SHADE rejimi,Schwefel,30,1,0.00038182698881428223
faqat L-SHADE rejimi,Schwefel,30,2,0.00038182699245226104
faqat L-SHADE rejimi,Schwefel,30,3,0.00038182698881428223
faqat L-SHADE rejimi,Schwefel,30,4,0.00038182698881428223
faqat L-SHADE rejimi,Schwefel,30,5,0.00038182698881428223
faqat L-SHADE rejimi,Schwefel,30,6,0.00038182698881428223
faqat L-SHADE rejimi,Schwefel,30,7,0.00038182698881428223
faqat L-SHADE rejimi,Schwefel,30,8,0.00038182698881428223
faqat L-SHADE rejimi,Schwefel,30,9,0.00038182698881428223
faqat L-SHADE rejimi,Schwefel,30,10,0.00038182698881428223
faqat L-SHADE rejimi,Schwefel,30,11,0.00038182698881428223
faqat L-SHADE rejimi,Schwefel,30,12,0.00038182698881428223
faqat L-SHADE rejimi,Schwefel,30,13,0.00038182698881428223
faqat L-SHADE rejimi,Schwefel,30,14,0.00038182698881428223
faqat L-SHADE rejimi,Zakharov,30,0,1.5694170617661717e-15
faqat L-SHADE rejimi,Zakharov,30,1,7.055831800818802e-19
faqat L-SHADE rejimi,Zakharov,30,2,8.884508410104721e-19
faqat L-SHADE rejimi,Zakharov,30,3,2.0801087997645992e-14
faqat L-SHADE rejimi,Zakharov,30,4,6.614493356677141e-17
faqat L-SHADE rejimi,Zakharov,30,5,2.2427685868217845e-15
faqat L-SHADE rejimi,Zakharov,30,6,3.503293873730036e-18
faqat L-SHADE rejimi,Zakharov,30,7,1.5467450425410902e-17
faqat L-SHADE rejimi,Zakharov,30,8,9.038082016837346e-18
faqat L-SHADE rejimi,Zakharov,30,9,4.344113763361667e-18
faqat L-SHADE rejimi,Zakharov,30,10,1.111886515858341e-15
faqat L-SHADE rejimi,Zakharov,30,11,2.549901450674722e-17
faqat L-SHADE rejimi,Zakharov,30,12,8.204479451151908e-19
faqat L-SHADE rejimi,Zakharov,30,13,1.1280493500869941e-16
faqat L-SHADE rejimi,Zakharov,30,14,4.4003072049605427e-17
ENS pop6 -rho prior,Ackley,30,0,7.549516567451064e-15
ENS pop6 -rho prior,Ackley,30,1,1.1102230246251565e-14
ENS pop6 -rho prior,Ackley,30,2,7.549516567451064e-15
ENS pop6 -rho prior,Ackley,30,3,7.549516567451064e-15
ENS pop6 -rho prior,Ackley,30,4,7.549516567451064e-15
ENS pop6 -rho prior,Ackley,30,5,1.1102230246251565e-14
ENS pop6 -rho prior,Ackley,30,6,7.549516567451064e-15
ENS pop6 -rho prior,Ackley,30,7,1.1102230246251565e-14
ENS pop6 -rho prior,Ackley,30,8,7.549516567451064e-15
ENS pop6 -rho prior,Ackley,30,9,7.549516567451064e-15
ENS pop6 -rho prior,Ackley,30,10,7.549516567451064e-15
ENS pop6 -rho prior,Ackley,30,11,7.549516567451064e-15
ENS pop6 -rho prior,Ackley,30,12,7.549516567451064e-15
ENS pop6 -rho prior,Ackley,30,13,7.549516567451064e-15
ENS pop6 -rho prior,Ackley,30,14,1.1102230246251565e-14
ENS pop6 -rho prior,BentCigar,30,0,5.0487097934144756e-23
ENS pop6 -rho prior,BentCigar,30,1,6.310887241768094e-23
ENS pop6 -rho prior,BentCigar,30,2,2.145701662201152e-22
ENS pop6 -rho prior,BentCigar,30,3,0.0
ENS pop6 -rho prior,BentCigar,30,4,0.0
ENS pop6 -rho prior,BentCigar,30,5,0.0
ENS pop6 -rho prior,BentCigar,30,6,1.2621774483536189e-23
ENS pop6 -rho prior,BentCigar,30,7,0.0
ENS pop6 -rho prior,BentCigar,30,8,7.573064690121713e-23
ENS pop6 -rho prior,BentCigar,30,9,1.2621774483536189e-23
ENS pop6 -rho prior,BentCigar,30,10,0.0
