Alg,Function,Dim,Run,Best
pop8 tail-shartli,Levy,30,13,3.797911420393708e-30
pop8 tail-shartli,Levy,30,14,3.347211281779918e-30
pop8 tail-shartli,NoisyRastrigin,30,0,0.5945786605339549
pop8 tail-shartli,NoisyRastrigin,30,1,0.35734079589920675
pop8 tail-shartli,NoisyRastrigin,30,2,0.26910651807198427
pop8 tail-shartli,NoisyRastrigin,30,3,0.2688592776861114
pop8 tail-shartli,NoisyRastrigin,30,4,0.18660870928726503
pop8 tail-shartli,NoisyRastrigin,30,5,0.20831698741950433
pop8 tail-shartli,NoisyRastrigin,30,6,0.18305055261863146
pop8 tail-shartli,NoisyRastrigin,30,7,0.21920994780648329
pop8 tail-shartli,NoisyRastrigin,30,8,0.38111876368303044
pop8 tail-shartli,NoisyRastrigin,30,9,0.33731991205305256
pop8 tail-shartli,NoisyRastrigin,30,10,0.3842856966668755
pop8 tail-shartli,NoisyRastrigin,30,11,0.33703924845777067
pop8 tail-shartli,NoisyRastrigin,30,12,0.20726669753180005
pop8 tail-shartli,NoisyRastrigin,30,13,0.29664137733176865
pop8 tail-shartli,NoisyRastrigin,30,14,0.19696355340503757
pop8 tail-shartli,NoisySphere,30,0,0.012179041254543518
pop8 tail-shartli,NoisySphere,30,1,0.014771999713421111
pop8 tail-shartli,NoisySphere,30,2,0.008821829821161645
pop8 tail-shartli,NoisySphere,30,3,0.009939866778920173
pop8 tail-shartli,NoisySphere,30,4,0.007232152028057441
pop8 tail-shartli,NoisySphere,30,5,0.014580954784787858
pop8 tail-shartli,NoisySphere,30,6,0.012953633932033255
pop8 tail-shartli,NoisySphere,30,7,0.00939774421825864
pop8 tail-shartli,NoisySphere,30,8,0.009906556520959
pop8 tail-shartli,NoisySphere,30,9,0.00926876814696403
pop8 tail-shartli,NoisySphere,30,10,0.011510589158799834
pop8 tail-shartli,NoisySphere,30,11,0.011764994469086269
pop8 tail-shartli,NoisySphere,30,12,0.012341313695005579
pop8 tail-shartli,NoisySphere,30,13,0.015797127672053782
pop8 tail-shartli,NoisySphere,30,14,0.013101539073522128
pop8 tail-shartli,Rosenbrock,30,0,5.270681352638185
pop8 tail-shartli,Rosenbrock,30,1,6.751208801299717
pop8 tail-shartli,Rosenbrock,30,2,6.440628409427163
pop8 tail-shartli,Rosenbrock,30,3,7.0868430580541375
pop8 tail-shartli,Rosenbrock,30,4,6.518765325212156
pop8 tail-shartli,Rosenbrock,30,5,6.274246829848246
pop8 tail-shartli,Rosenbrock,30,6,7.091302075365079
pop8 tail-shartli,Rosenbrock,30,7,7.766905534667703
pop8 tail-shartli,Rosenbrock,30,8,7.582482508557394
pop8 tail-shartli,Rosenbrock,30,9,4.237660635892303
pop8 tail-shartli,Rosenbrock,30,10,5.685956360549
pop8 tail-shartli,Rosenbrock,30,11,4.739689862460433
pop8 tail-shartli,Rosenbrock,30,12,7.9652634521769174
pop8 tail-shartli,Rosenbrock,30,13,6.787634757155999
pop8 tail-shartli,Rosenbrock,30,14,6.689091112639
pop8 tail-shartli,RotatedElliptic,30,0,2.2183323983168948
pop8 tail-shartli,RotatedElliptic,30,1,0.39485026748306684
pop8 tail-shartli,RotatedElliptic,30,2,0.6112798828755055
pop8 tail-shartli,RotatedElliptic,30,3,3.798211452625285
pop8 tail-shartli,RotatedElliptic,30,4,34.77081465933932
pop8 tail-shartli,RotatedElliptic,30,5,25.300366008337146
pop8 tail-shartli,RotatedElliptic,30,6,0.005486150347179573
pop8 tail-shartli,RotatedElliptic,30,7,52.12553732247457
pop8 tail-shartli,RotatedElliptic,30,8,11.370454679859218
pop8 tail-shartli,RotatedElliptic,30,9,10.521833786397803
pop8 tail-shartli,RotatedElliptic,30,10,9.999064336554138
pop8 tail-shartli,RotatedElliptic,30,11,0.29469464804791895
pop8 tail-shartli,RotatedElliptic,30,12,26.736487185329604
pop8 tail-shartli,RotatedElliptic,30,13,37.93751831513434
pop8 tail-shartli,RotatedElliptic,30,14,62.567616573831636
pop8 tail-shartli,Schwefel,30,0,118.43871644142564
pop8 tail-shartli,Schwefel,30,1,0.00038182698881428223
pop8 tail-shartli,Schwefel,30,2,118.43871644142746
pop8 tail-shartli,Schwefel,30,3,0.00038182698881428223
pop8 tail-shartli,Schwefel,30,4,118.43871644142746
pop8 tail-shartli,Schwefel,30,5,454.016720446436
pop8 tail-shartli,Schwefel,30,6,118.43871644142564
pop8 tail-shartli,Schwefel,30,7,355.3153856703011
pop8 tail-shartli,Schwefel,30,8,355.31538567030475
pop8 tail-shartli,Schwefel,30,9,473.75372028473976
pop8 tail-shartli,Schwefel,30,10,355.31538567030657
pop8 tail-shartli,Schwefel,30,11,118.43871644142564
pop8 tail-shartli,Schwefel,30,12,0.00038182698881428223
pop8 tail-shartli,Schwefel,30,13,355.31538567030475
pop8 tail-shartli,Schwefel,30,14,236.87705105586247
pop8 tail-shartli,Zakharov,30,0,6.873450739627956e-14
pop8 tail-shartli,Zakharov,30,1,1.6436896671018308e-14
pop8 tail-shartli,Zakharov,30,2,4.761630754715818e-15
pop8 tail-shartli,Zakharov,30,3,5.712228513389424e-15
pop8 tail-shartli,Zakharov,30,4,1.6005219399851403e-14
pop8 tail-shartli,Zakharov,30,5,6.568238842932802e-16
pop8 tail-shartli,Zakharov,30,6,1.4073343196306426e-14
pop8 tail-shartli,Zakharov,30,7,1.1174654056623361e-13
pop8 tail-shartli,Zakharov,30,8,1.7581601087967768e-14
pop8 tail-shartli,Zakharov,30,9,7.802699363408369e-15
pop8 tail-shartli,Zakharov,30,10,4.357548676327191e-14
pop8 tail-shartli,Zakharov,30,11,2.6361459328467018e-14
pop8 tail-shartli,Zakharov,30,12,2.516597330499466e-14
pop8 tail-shartli,Zakharov,30,13,6.132976716920526e-16
pop8 tail-shartli,Zakharov,30,14,6.458788521328728e-15
pop8 tail-yo'q,Ackley,30,0,3.952393967665557e-14
pop8 tail-yo'q,Ackley,30,1,3.952393967665557e-14
pop8 tail-yo'q,Ackley,30,2,4.6629367034256575e-14
pop8 tail-yo'q,Ackley,30,3,3.241851231905457e-14
pop8 tail-yo'q,Ackley,30,4,2.1760371282653068e-14
pop8 tail-yo'q,Ackley,30,5,4.3076653355456074e-14
pop8 tail-yo'q,Ackley,30,6,2.886579864025407e-14
pop8 tail-yo'q,Ackley,30,7,2.1760371282653068e-14
pop8 tail-yo'q,Ackley,30,8,3.241851231905457e-14
pop8 tail-yo'q,Ackley,30,9,3.952393967665557e-14
pop8 tail-yo'q,Ackley,30,10,1.4654943925052066e-14
pop8 tail-yo'q,Ackley,30,11,1.4654943925052066e-14
pop8 tail-yo'q,Ackley,30,12,1.4654943925052066e-14
pop8 tail-yo'q,Ackley,30,13,3.241851231905457e-14
pop8 tail-yo'q,Ackley,30,14,2.1760371282653068e-14
pop8 tail-yo'q,BentCigar,30,0,4.67005655890839e-22
pop8 tail-yo'q,BentCigar,30,1,1.262177448353619e-22
pop8 tail-yo'q,BentCigar,30,2,1.727802597660321e-21
pop8 tail-yo'q,BentCigar,30,3,3.505461249968998e-20
pop8 tail-yo'q,BentCigar,30,4,3.546718629873669e-21
pop8 tail-yo'q,BentCigar,30,5,3.2540512340366737e-21
pop8 tail-yo'q,BentCigar,30,6,1.2369338993865465e-21
pop8 tail-yo'q,BentCigar,30,7,2.583716679825119e-21
pop8 tail-yo'q,BentCigar,30,8,5.7113529538001255e-22
pop8 tail-yo'q,BentCigar,30,9,1.2432447866283146e-21
pop8 tail-yo'q,BentCigar,30,10,4.847747477809423e-21
pop8 tail-yo'q,BentCigar,30,11,7.699282434957075e-22
pop8 tail-yo'q,BentCigar,30,12,4.330057508758134e-21
pop8 tail-yo'q,BentCigar,30,13,3.407879110554771e-22
pop8 tail-yo'q,BentCigar,30,14,1.0796863805796201e-20
pop8 tail-yo'q,Composition,30,0,1.0880185641326919e-14
pop8 tail-yo'q,Composition,30,1,3.774758283725589e-15
pop8 tail-yo'q,Composition,30,2,7.327471962526191e-15
pop8 tail-yo'q,Composition,30,3,1.0880185641326894e-14
pop8 tail-yo'q,Composition,30,4,7.327471962526235e-15
pop8 tail-yo'q,Composition,30,5,1.2656542480727327e-14
pop8 tail-yo'q,Composition,30,6,7.327471962526241e-15
pop8 tail-yo'q,Composition,30,7,7.327471962526273e-15
pop8 tail-yo'q,Composition,30,8,9.103828801926536e-15
pop8 tail-yo'q,Composition,30,9,7.32747196252626e-15
pop8 tail-yo'q,Composition,30,10,7.327471962526216e-15
pop8 tail-yo'q,Composition,30,11,5.551115123125885e-15
pop8 tail-yo'q,Composition,30,12,1.0880185641326906e-14
pop8 tail-yo'q,Composition,30,13,1.08801856413269e-14
pop8 tail-yo'q,Composition,30,14,1.0880185641326883e-14
pop8 tail-yo'q,DynamicSphere,30,0,1.6138799710740623
pop8 tail-yo'q,DynamicSphere,30,1,0.6074018264456997
pop8 tail-yo'q,DynamicSphere,30,2,1.0086086459381833
pop8 tail-yo'q,DynamicSphere,30,3,0.14479736447478406
pop8 tail-yo'q,DynamicSphere,30,4,0.6596784375869066
pop8 tail-yo'q,DynamicSphere,30,5,1.4125380809579222
pop8 tail-yo'q,DynamicSphere,30,6,1.1113272769834042
pop8 tail-yo'q,DynamicSphere,30,7,0.1573275661536511
pop8 tail-yo'q,DynamicSphere,30,8,0.613635097792447
pop8 tail-yo'q,DynamicSphere,30,9,1.7427657023159684
pop8 tail-yo'q,DynamicSphere,30,10,0.6802533469193424
pop8 tail-yo'q,DynamicSphere,30,11,0.5573549620174355
pop8 tail-yo'q,DynamicSphere,30,12,1.2118180844460773
pop8 tail-yo'q,DynamicSphere,30,13,0.6983852472544454
pop8 tail-yo'q,DynamicSphere,30,14,1.5791656963137677
pop8 tail-yo'q,Griewank,30,0,0.0
pop8 tail-yo'q,Griewank,30,1,0.0
pop8 tail-yo'q,Griewank,30,2,0.0
pop8 tail-yo'q,Griewank,30,3,0.0
pop8 tail-yo'q,Griewank,30,4,0.0
pop8 tail-yo'q,Griewank,30,5,0.0
pop8 tail-yo'q,Griewank,30,6,0.0
pop8 tail-yo'q,Griewank,30,7,0.0
pop8 tail-yo'q,Griewank,30,8,0.0
pop8 tail-yo'q,Griewank,30,9,0.0
pop8 tail-yo'q,Griewank,30,10,0.0
pop8 tail-yo'q,Griewank,30,11,0.0
pop8 tail-yo'q,Griewank,30,12,0.0
pop8 tail-yo'q,Griewank,30,13,0.0
pop8 tail-yo'q,Griewank,30,14,0.0
pop8 tail-yo'q,Levy,30,0,1.6349846758575013e-29
pop8 tail-yo'q,Levy,30,1,1.0133769001581549e-29
pop8 tail-yo'q,Levy,30,2,2.3403728950929904e-29
pop8 tail-yo'q,Levy,30,3,3.279268289596561e-29
pop8 tail-yo'q,Levy,30,4,2.1237981687666136e-29
pop8 tail-yo'q,Levy,30,5,4.238352388046064e-29
pop8 tail-yo'q,Levy,30,6,1.1270107080537378e-29
pop8 tail-yo'q,Levy,30,7,1.6560118035891556e-29
pop8 tail-yo'q,Levy,30,8,8.430931462347235e-30
pop8 tail-yo'q,Levy,30,9,8.816342142259704e-29
pop8 tail-yo'q,Levy,30,10,3.465045419578341e-29
pop8 tail-yo'q,Levy,30,11,3.069264114362248e-29
pop8 tail-yo'q,Levy,30,12,1.525421663193944e-29
pop8 tail-yo'q,Levy,30,13,3.2807305965444023e-29
pop8 tail-yo'q,Levy,30,14,8.182422178200783e-30
pop8 tail-yo'q,NoisyRastrigin,30,0,0.8662077725147252
pop8 tail-yo'q,NoisyRastrigin,30,1,0.5078554934436958
pop8 tail-yo'q,NoisyRastrigin,30,2,0.565754979280463
pop8 tail-yo'q,NoisyRastrigin,30,3,0.2688245150937565
pop8 tail-yo'q,NoisyRastrigin,30,4,0.40277125714445283
pop8 tail-yo'q,NoisyRastrigin,30,5,0.3468457981633506
pop8 tail-yo'q,NoisyRastrigin,30,6,0.28862416692725823
pop8 tail-yo'q,NoisyRastrigin,30,7,0.46508648798436525
pop8 tail-yo'q,NoisyRastrigin,30,8,0.5323023549326287
pop8 tail-yo'q,NoisyRastrigin,30,9,0.4895342780279446
pop8 tail-yo'q,NoisyRastrigin,30,10,0.5000205089619243
pop8 tail-yo'q,NoisyRastrigin,30,11,0.40610465594751766
pop8 tail-yo'q,NoisyRastrigin,30,12,0.4946874801079648
pop8 tail-yo'q,NoisyRastrigin,30,13,0.5423993130435001
pop8 tail-yo'q,NoisyRastrigin,30,14,0.3712171193572935
pop8 tail-yo'q,NoisySphere,30,0,0.010069796493500564
pop8 tail-yo'q,NoisySphere,30,1,0.01185394655263719
pop8 tail-yo'q,NoisySphere,30,2,0.008821829821161645
pop8 tail-yo'q,NoisySphere,30,3,0.008384638218403505
pop8 tail-yo'q,NoisySphere,30,4,0.007424668931852289
pop8 tail-yo'q,NoisySphere,30,5,0.01391894482108273
pop8 tail-yo'q,NoisySphere,30,6,0.011402751316888709
pop8 tail-yo'q,NoisySphere,30,7,0.008740999001905019
pop8 tail-yo'q,NoisySphere,30,8,0.008977422454821169
pop8 tail-yo'q,NoisySphere,30,9,0.008260064606776394
pop8 tail-yo'q,NoisySphere,30,10,0.008745735923170211
pop8 tail-yo'q,NoisySphere,30,11,0.008653671043402754
pop8 tail-yo'q,NoisySphere,30,12,0.010218313385056126
pop8 tail-yo'q,NoisySphere,30,13,0.016248153463209302
pop8 tail-yo'q,NoisySphere,30,14,0.010860822027606
pop8 tail-yo'q,Rosenbrock,30,0,7.017325696318601
pop8 tail-yo'q,Rosenbrock,30,1,9.48276734289767
pop8 tail-yo'q,Rosenbrock,30,2,8.96606491575521
pop8 tail-yo'q,Rosenbrock,30,3,8.489404543623658
pop8 tail-yo'q,Rosenbrock,30,4,9.152293239299315
pop8 tail-yo'q,Rosenbrock,30,5,8.353783487345193
pop8 tail-yo'q,Rosenbrock,30,6,9.566805175619509
pop8 tail-yo'q,Rosenbrock,30,7,9.703571861944408
pop8 tail-yo'q,Rosenbrock,30,8,8.99645838201481
pop8 tail-yo'q,Rosenbrock,30,9,6.104592047082264
pop8 tail-yo'q,Rosenbrock,30,10,8.436361466022726
pop8 tail-yo'q,Rosenbrock,30,11,5.624614658727055
pop8 tail-yo'q,Rosenbrock,30,12,10.674468741274735
pop8 tail-yo'q,Rosenbrock,30,13,9.627959201943382
pop8 tail-yo'q,Rosenbrock,30,14,8.429647079581633
pop8 tail-yo'q,RotatedElliptic,30,0,2.359695074924258
pop8 tail-yo'q,RotatedElliptic,30,1,0.6601290223128516
pop8 tail-yo'q,RotatedElliptic,30,2,0.7236126199434341
pop8 tail-yo'q,RotatedElliptic,30,3,3.9301793188600325
pop8 tail-yo'q,RotatedElliptic,30,4,36.884063912274286
pop8 tail-yo'q,RotatedElliptic,30,5,29.369564895916124
pop8 tail-yo'q,RotatedElliptic,30,6,0.0074500023020750376
pop8 tail-yo'q,RotatedElliptic,30,7,54.50617401194384
pop8 tail-yo'q,RotatedElliptic,30,8,11.291896766322248
pop8 tail-yo'q,RotatedElliptic,30,9,10.577726340464576
pop8 tail-yo'q,RotatedElliptic,30,10,10.642494639716084
pop8 tail-yo'q,RotatedElliptic,30,11,0.31381699661848517
pop8 tail-yo'q,RotatedElliptic,30,12,30.308522166075008
pop8 tail-yo'q,RotatedElliptic,30,13,44.02931693355045
pop8 tail-yo'q,RotatedElliptic,30,14,64.59847342465861
pop8 tail-yo'q,Schwefel,30,0,118.43871644142746
pop8 tail-yo'q,Schwefel,30,1,0.0003818300010607345
pop8 tail-yo'q,Schwefel,30,2,118.43871644144383
pop8 tail-yo'q,Schwefel,30,3,0.00038182698881428223
pop8 tail-yo'q,Schwefel,30,4,118.43871644142746
pop8 tail-yo'q,Schwefel,30,5,454.0167204464469
pop8 tail-yo'q,Schwefel,30,6,118.43871644144747
pop8 tail-yo'q,Schwefel,30,7,355.3153856703848
pop8 tail-yo'q,Schwefel,30,8,355.31538567030475
pop8 tail-yo'q,Schwefel,30,9,473.75372028473976
pop8 tail-yo'q,Schwefel,30,10,355.31538567030657
pop8 tail-yo'q,Schwefel,30,11,118.43871644142746
pop8 tail-yo'q,Schwefel,30,12,0.00038182698881428223
pop8 tail-yo'q,Schwefel,30,13,355.31538567030475
pop8 tail-yo'q,Schwefel,30,14,236.87705105587702
pop8 tail-yo'q,Zakharov,30,0,2.388780519269428e-13
pop8 tail-yo'q,Zakharov,30,1,4.9961483849897895e-14
pop8 tail-yo'q,Zakharov,30,2,5.5494869987350654e-15
pop8 tail-yo'q,Zakharov,30,3,1.758978361244302e-14
pop8 tail-yo'q,Zakharov,30,4,2.5256618619752037e-14
pop8 tail-yo'q,Zakharov,30,5,3.60536778973383e-15
pop8 tail-yo'q,Zakharov,30,6,2.4075929761572462e-14
pop8 tail-yo'q,Zakharov,30,7,1.04997981887779e-13
pop8 tail-yo'q,Zakharov,30,8,8.464199052246408e-14
pop8 tail-yo'q,Zakharov,30,9,1.0992296354306957e-14
pop8 tail-yo'q,Zakharov,30,10,1.800567153904772e-13
pop8 tail-yo'q,Zakharov,30,11,9.360698969715767e-14
pop8 tail-yo'q,Zakharov,30,12,1.1945640664254746e-13
pop8 tail-yo'q,Zakharov,30,13,2.398633612638525e-15
pop8 tail-yo'q,Zakharov,30,14,6.762714426382622e-15
pop10 tail-shartli,Ackley,30,0,7.549516567451064e-15
pop10 tail-shartli,Ackley,30,1,1.1102230246251565e-14
pop10 tail-shartli,Ackley,30,2,7.549516567451064e-15
pop10 tail-shartli,Ackley,30,3,7.549516567451064e-15
pop10 tail-shartli,Ackley,30,4,1.1102230246251565e-14
pop10 tail-shartli,Ackley,30,5,1.1102230246251565e-14
pop10 tail-shartli,Ackley,30,6,7.549516567451064e-15
pop10 tail-shartli,Ackley,30,7,1.1102230246251565e-14
pop10 tail-shartli,Ackley,30,8,1.1102230246251565e-14
pop10 tail-shartli,Ackley,30,9,1.1102230246251565e-14
pop10 tail-shartli,Ackley,30,10,7.549516567451064e-15
pop10 tail-shartli,Ackley,30,11,7.549516567451064e-15
pop10 tail-shartli,Ackley,30,12,1.1102230246251565e-14
pop10 tail-shartli,Ackley,30,13,7.549516567451064e-15
pop10 tail-shartli,Ackley,30,14,7.549516567451064e-15
pop10 tail-shartli,BentCigar,30,0,6.276332118073479e-16
pop10 tail-shartli,BentCigar,30,1,3.379940508979839e-18
pop10 tail-shartli,BentCigar,30,2,2.2355444116066233e-19
pop10 tail-shartli,BentCigar,30,3,6.821888787506853e-16
pop10 tail-shartli,BentCigar,30,4,8.305295609835618e-18
pop10 tail-shartli,BentCigar,30,5,2.6305019321251788e-19
pop10 tail-shartli,BentCigar,30,6,3.586346989650847e-17
pop10 tail-shartli,BentCigar,30,7,2.822405694195549e-16
pop10 tail-shartli,BentCigar,30,8,3.3401575575648983e-18
pop10 tail-shartli,BentCigar,30,9,6.646092171804412e-19
pop10 tail-shartli,BentCigar,30,10,5.358461274583108e-18
pop10 tail-shartli,BentCigar,30,11,2.910008884501337e-17
pop10 tail-shartli,BentCigar,30,12,2.9692515103630997e-16
pop10 tail-shartli,BentCigar,30,13,6.916939929040187e-17
pop10 tail-shartli,BentCigar,30,14,4.4247933301442385e-16
pop10 tail-shartli,Composition,30,0,1.0880185641326862e-14
pop10 tail-shartli,Composition,30,1,7.327471962526264e-15
pop10 tail-shartli,Composition,30,2,7.327471962526224e-15
pop10 tail-shartli,Composition,30,3,7.32747196252626e-15
pop10 tail-shartli,Composition,30,4,7.327471962526174e-15
pop10 tail-shartli,Composition,30,5,7.327471962526197e-15
pop10 tail-shartli,Composition,30,6,9.103828801926552e-15
pop10 tail-shartli,Composition,30,7,7.327471962526169e-15
pop10 tail-shartli,Composition,30,8,3.7747582837256e-15
pop10 tail-shartli,Composition,30,9,9.103828801926605e-15
pop10 tail-shartli,Composition,30,10,1.0880185641326869e-14
pop10 tail-shartli,Composition,30,11,1.2656542480727293e-14
pop10 tail-shartli,Composition,30,12,7.327471962526197e-15
pop10 tail-shartli,Composition,30,13,1.0880185641326995e-14
pop10 tail-shartli,Composition,30,14,9.103828801926552e-15
pop10 tail-shartli,DynamicSphere,30,0,0.2962249679922702
pop10 tail-shartli,DynamicSphere,30,1,0.09347987890505344
pop10 tail-shartli,DynamicSphere,30,2,0.0623463158100408
pop10 tail-shartli,DynamicSphere,30,3,0.12659120843939758
pop10 tail-shartli,DynamicSphere,30,4,0.19423064171896443
pop10 tail-shartli,DynamicSphere,30,5,0.0721978424754626
pop10 tail-shartli,DynamicSphere,30,6,0.2740635124402953
pop10 tail-shartli,DynamicSphere,30,7,0.12629285952318828
pop10 tail-shartli,DynamicSphere,30,8,0.15683845529602225
pop10 tail-shartli,DynamicSphere,30,9,0.18642201512424725
pop10 tail-shartli,DynamicSphere,30,10,0.10591948069640152
pop10 tail-shartli,DynamicSphere,30,11,0.1576991464990655
pop10 tail-shartli,DynamicSphere,30,12,0.1608746514585756
pop10 tail-shartli,DynamicSphere,30,13,0.12340781171455328
pop10 tail-shartli,DynamicSphere,30,14,0.2466405843268215
pop10 tail-shartli,Griewank,30,0,0.0
pop10 tail-shartli,Griewank,30,1,0.0
pop10 tail-shartli,Griewank,30,2,0.0
pop10 tail-shartli,Griewank,30,3,0.0
pop10 tail-shartli,Griewank,30,4,0.0
pop10 tail-shartli,Griewank,30,5,0.0
pop10 tail-shartli,Griewank,30,6,0.0
pop10 tail-shartli,Griewank,30,7,0.0
pop10 tail-shartli,Griewank,30,8,0.0
pop10 tail-shartli,Griewank,30,9,0.0
pop10 tail-shartli,Griewank,30,10,0.0
pop10 tail-shartli,Griewank,30,11,0.0
pop10 tail-shartli,Griewank,30,12,0.0
pop10 tail-shartli,Griewank,30,13,0.0
pop10 tail-shartli,Griewank,30,14,0.0
pop10 tail-shartli,Levy,30,0,2.6539726128142594e-30
pop10 tail-shartli,Levy,30,1,5.6420547763657905e-30
pop10 tail-shartli,Levy,30,2,4.2476164333750726e-30
pop10 tail-shartli,Levy,30,3,3.347211281779918e-30
pop10 tail-shartli,Levy,30,4,3.3511917843096145e-30
pop10 tail-shartli,Levy,30,5,3.351191784309614e-30
pop10 tail-shartli,Levy,30,6,6.90661337880096e-30
pop10 tail-shartli,Levy,30,7,3.499103204038555e-30
pop10 tail-shartli,Levy,30,8,2.7535753515993097e-30
pop10 tail-shartli,Levy,30,9,3.84920547823487e-30
pop10 tail-shartli,Levy,30,10,1.9567534413189025e-30
pop10 tail-shartli,Levy,30,11,3.0523835679544645e-30
pop10 tail-shartli,Levy,30,12,4.646027388515282e-30
pop10 tail-shartli,Levy,30,13,2.2555616576740542e-30
pop10 tail-shartli,Levy,30,14,2.753575351599309e-30
pop10 tail-shartli,NoisyRastrigin,30,0,1.0557190319620808
pop10 tail-shartli,NoisyRastrigin,30,1,1.2424741278884603
pop10 tail-shartli,NoisyRastrigin,30,2,1.1177939391484664
pop10 tail-shartli,NoisyRastrigin,30,3,0.5393684758048121
pop10 tail-shartli,NoisyRastrigin,30,4,0.42645461129517237
pop10 tail-shartli,NoisyRastrigin,30,5,0.3862433823596483
pop10 tail-shartli,NoisyRastrigin,30,6,0.36293926056521464
pop10 tail-shartli,NoisyRastrigin,30,7,0.5654156406461848
pop10 tail-shartli,NoisyRastrigin,30,8,0.5235563213695933
pop10 tail-shartli,NoisyRastrigin,30,9,0.9064710987100693
pop10 tail-shartli,NoisyRastrigin,30,10,0.3948682913218011
pop10 tail-shartli,NoisyRastrigin,30,11,0.29489819652213
pop10 tail-shartli,NoisyRastrigin,30,12,2.22811143257117
pop10 tail-shartli,NoisyRastrigin,30,13,0.41895940166344836
pop10 tail-shartli,NoisyRastrigin,30,14,0.3198780037088973
pop10 tail-shartli,NoisySphere,30,0,0.01108287513192632
pop10 tail-shartli,NoisySphere,30,1,0.010643900010461076
pop10 tail-shartli,NoisySphere,30,2,0.008829271232241353
pop10 tail-shartli,NoisySphere,30,3,0.014621768400613078
pop10 tail-shartli,NoisySphere,30,4,0.010950701260101944
pop10 tail-shartli,NoisySphere,30,5,0.016063668999651073
pop10 tail-shartli,NoisySphere,30,6,0.014723387756466318
pop10 tail-shartli,NoisySphere,30,7,0.01887381039222379
pop10 tail-shartli,NoisySphere,30,8,0.009684041819601547
pop10 tail-shartli,NoisySphere,30,9,0.018222130468114252
pop10 tail-shartli,NoisySphere,30,10,0.010317524227868562
pop10 tail-shartli,NoisySphere,30,11,0.013056024090966564
pop10 tail-shartli,NoisySphere,30,12,0.01220071507610269
pop10 tail-shartli,NoisySphere,30,13,0.015379709934942329
pop10 tail-shartli,NoisySphere,30,14,0.01455386634062052
pop10 tail-shartli,Rosenbrock,30,0,6.982365651851296
pop10 tail-shartli,Rosenbrock,30,1,12.53472491178967
pop10 tail-shartli,Rosenbrock,30,2,7.959876658551046
pop10 tail-shartli,Rosenbrock,30,3,8.716667634578851
pop10 tail-shartli,Rosenbrock,30,4,8.463600027566558
pop10 tail-shartli,Rosenbrock,30,5,8.395789238357555
pop10 tail-shartli,Rosenbrock,30,6,9.053388586592494
pop10 tail-shartli,Rosenbrock,30,7,9.16452342035139
pop10 tail-shartli,Rosenbrock,30,8,6.933062866321919
pop10 tail-shartli,Rosenbrock,30,9,9.445250445021703
pop10 tail-shartli,Rosenbrock,30,10,7.766181407687501
pop10 tail-shartli,Rosenbrock,30,11,10.770845912556634
pop10 tail-shartli,Rosenbrock,30,12,7.878188016267015
pop10 tail-shartli,Rosenbrock,30,13,8.88429201754829
pop10 tail-shartli,Rosenbrock,30,14,9.649818560965858
pop10 tail-shartli,RotatedElliptic,30,0,432.3954424232357
pop10 tail-shartli,RotatedElliptic,30,1,78.25827426306742
pop10 tail-shartli,RotatedElliptic,30,2,26.77097446179657
pop10 tail-shartli,RotatedElliptic,30,3,0.8481828595969861
pop10 tail-shartli,RotatedElliptic,30,4,25.77820605613445
pop10 tail-shartli,RotatedElliptic,30,5,0.671090792431163
pop10 tail-shartli,RotatedElliptic,30,6,4.372148361047935
pop10 tail-shartli,RotatedElliptic,30,7,0.41283963821972464
pop10 tail-shartli,RotatedElliptic,30,8,1.4939443995933475
pop10 tail-shartli,RotatedElliptic,30,9,385.9446551196688
pop10 tail-shartli,RotatedElliptic,30,10,24.530941910375393
pop10 tail-shartli,RotatedElliptic,30,11,5.73827802312328
pop10 tail-shartli,RotatedElliptic,30,12,96.57595516913509
pop10 tail-shartli,RotatedElliptic,30,13,3.85088109830389
pop10 tail-shartli,RotatedElliptic,30,14,11.417364111077594
pop10 tail-shartli,Schwefel,30,0,0.00038182698881428223
pop10 tail-shartli,Schwefel,30,1,0.00038182698881428223
pop10 tail-shartli,Schwefel,30,2,473.75372028473976
pop10 tail-shartli,Schwefel,30,3,236.8770510558661
pop10 tail-shartli,Schwefel,30,4,118.43871644142746
pop10 tail-shartli,Schwefel,30,5,118.43871644142746
pop10 tail-shartli,Schwefel,30,6,0.00038182698881428223
pop10 tail-shartli,Schwefel,30,7,0.00038182698881428223
pop10 tail-shartli,Schwefel,30,8,118.43871644142746
pop10 tail-shartli,Schwefel,30,9,118.43871644142564
pop10 tail-shartli,Schwefel,30,10,118.43871644142746
pop10 tail-shartli,Schwefel,30,11,118.43871644142564
pop10 tail-shartli,Schwefel,30,12,0.00038182698881428223
pop10 tail-shartli,Schwefel,30,13,335.5783858319992
pop10 tail-shartli,Schwefel,30,14,118.43871644142746
pop10 tail-shartli,Zakharov,30,0,1.6447398566780354e-14
pop10 tail-shartli,Zakharov,30,1,5.972376245913183e-15
pop10 tail-shartli,Zakharov,30,2,2.1344992499250403e-13
pop10 tail-shartli,Zakharov,30,3,5.3095072556421215e-14
pop10 tail-shartli,Zakharov,30,4,7.147023879279681e-14
pop10 tail-shartli,Zakharov,30,5,1.467471040993763e-13
pop10 tail-shartli,Zakharov,30,6,1.19844752321642e-13
