Algorithm,Function,Dimension,Run,Best
N1-off,F9,10,20,0.0
N1-off,F9,10,21,0.0
N1-off,F9,10,22,0.0
N1-off,F9,10,23,4.547473508864641e-13
N1-off,F9,10,24,0.0
N1-off,F9,10,25,0.0
N1-off,F9,10,26,0.0
N1-off,F9,10,27,0.0
N1-off,F9,10,28,0.0
N1-off,F9,10,29,359.0943447803593
N2-off,F9,10,0,0.0
N2-off,F9,10,1,0.0
N2-off,F9,10,2,0.0
N2-off,F9,10,3,0.0
N2-off,F9,10,4,0.0
N2-off,F9,10,5,0.0
N2-off,F9,10,6,0.0
N2-off,F9,10,7,0.0
N2-off,F9,10,8,0.0
N2-off,F9,10,9,0.0
N2-off,F9,10,10,0.0
N2-off,F9,10,11,0.0
N2-off,F9,10,12,0.0
N2-off,F9,10,13,0.0
N2-off,F9,10,14,0.0
N2-off,F9,10,15,0.0
N2-off,F9,10,16,0.0
N2-off,F9,10,17,0.0
N2-off,F9,10,18,0.0
N2-off,F9,10,19,359.0943447803593
N2-off,F9,10,20,0.0
N2-off,F9,10,21,0.0
N2-off,F9,10,22,0.0
N2-off,F9,10,23,0.0
N2-off,F9,10,24,0.0
N2-off,F9,10,25,0.0
N2-off,F9,10,26,0.0
N2-off,F9,10,27,0.0
N2-off,F9,10,28,0.0
N2-off,F9,10,29,0.0
cmu-population,F9,10,0,0.0
cmu-population,F9,10,1,0.0
cmu-population,F9,10,2,0.0
cmu-population,F9,10,3,0.0
cmu-population,F9,10,4,0.0
cmu-population,F9,10,5,0.0
cmu-population,F9,10,6,0.0
cmu-population,F9,10,7,0.0
cmu-population,F9,10,8,0.0
cmu-population,F9,10,9,0.0
cmu-population,F9,10,10,0.0
cmu-population,F9,10,11,0.0
cmu-population,F9,10,12,0.0
cmu-population,F9,10,13,0.0
cmu-population,F9,10,14,0.0
cmu-population,F9,10,15,0.0
cmu-population,F9,10,16,0.0
cmu-population,F9,10,17,0.0
cmu-population,F9,10,18,0.0
cmu-population,F9,10,19,0.0
cmu-population,F9,10,20,0.0
cmu-population,F9,10,21,0.0
cmu-population,F9,10,22,0.0
cmu-population,F9,10,23,0.0
cmu-population,F9,10,24,0.0
cmu-population,F9,10,25,0.0
cmu-population,F9,10,26,0.0
cmu-population,F9,10,27,0.0
cmu-population,F9,10,28,0.0
cmu-population,F9,10,29,0.0
N2-off,F10,20,0,398.79576108715446
N2-off,F10,20,1,403.7259797428696
N2-off,F10,20,2,403.10845898466505
N2-off,F10,20,3,408.08547948151954
N2-off,F10,20,4,403.6470740467803
N2-off,F10,20,5,398.79576108715446
N2-off,F10,20,6,473.7105692092473
N2-off,F10,20,7,403.0358821772516
N2-off,F10,20,8,406.4350330425655
N2-off,F10,20,9,399.0571295554523
N2-off,F10,20,10,403.8130181428837
N2-off,F10,20,11,402.2881125335825
N2-off,F10,20,12,405.09475237767447
N2-off,F10,20,13,401.6172558395242
N2-off,F10,20,14,400.4113698303832
N2-off,F10,20,15,404.8726894131992
N2-off,F10,20,16,398.79576108715446
N2-off,F10,20,17,400.732136234984
N2-off,F10,20,18,399.8565995962258
N2-off,F10,20,19,399.08925470604754
N2-off,F10,20,20,404.4379089540362
N2-off,F10,20,21,402.78280358654047
N2-off,F10,20,22,471.7288203561766
N2-off,F10,20,23,398.79576108715446
N2-off,F10,20,24,403.1551708777756
N2-off,F10,20,25,404.4379089540362
N2-off,F10,20,26,398.79576108715446
N2-off,F10,20,27,472.210772461412
N2-off,F10,20,28,404.4005887087351
N2-off,F10,20,29,401.37018076311097
N2-off,F12,20,0,281.3801085682553
N2-off,F12,20,1,242.39429314276003
N2-off,F12,20,2,238.2850342651332
N2-off,F12,20,3,248.704336206476
N2-off,F12,20,4,248.0732239928211
N2-off,F12,20,5,250.77342108144285
N2-off,F12,20,6,238.2850342651332
N2-off,F12,20,7,248.64620039803867
N2-off,F12,20,8,244.9765186314039
N2-off,F12,20,9,252.57425848647472
N2-off,F12,20,10,248.0732239928211
N2-off,F12,20,11,251.0070244219364
N2-off,F12,20,12,255.9387620260086
N2-off,F12,20,13,246.78135766708465
N2-off,F12,20,14,243.8284519130389
N2-off,F12,20,15,261.1896201361383
N2-off,F12,20,16,246.30706541747983
N2-off,F12,20,17,247.12030740417413
N2-off,F12,20,18,250.359836583184
N2-off,F12,20,19,251.59609673325576
N2-off,F12,20,20,248.704336206476
N2-off,F12,20,21,257.4227608442852
N2-off,F12,20,22,247.0303725845556
N2-off,F12,20,23,239.09318842165067
N2-off,F12,20,24,255.74248166391044
N2-off,F12,20,25,262.4231819538736
N2-off,F12,20,26,258.7818345675755
N2-off,F12,20,27,247.44893490379852
N2-off,F12,20,28,247.34854070607253
N2-off,F12,20,29,246.4270582936256
ACE-SHADE,F11,20,0,0.0
ACE-SHADE,F11,20,1,0.0
ACE-SHADE,F11,20,2,0.0
ACE-SHADE,F11,20,3,0.0
ACE-SHADE,F11,20,4,0.0
ACE-SHADE,F11,20,5,0.0
ACE-SHADE,F11,20,6,0.0
ACE-SHADE,F11,20,7,0.0
ACE-SHADE,F11,20,8,0.0
ACE-SHADE,F11,20,9,0.0
ACE-SHADE,F11,20,10,0.0
ACE-SHADE,F11,20,11,0.0
ACE-SHADE,F11,20,12,0.0
ACE-SHADE,F11,20,13,0.0
ACE-SHADE,F11,20,14,0.0
ACE-SHADE,F11,20,15,4.547473508864641e-13
ACE-SHADE,F11,20,16,0.0
ACE-SHADE,F11,20,17,0.0
ACE-SHADE,F11,20,18,0.0
ACE-SHADE,F11,20,19,0.0
ACE-SHADE,F11,20,20,0.0
ACE-SHADE,F11,20,21,0.0
ACE-SHADE,F11,20,22,0.0
ACE-SHADE,F11,20,23,0.0
ACE-SHADE,F11,20,24,0.0
ACE-SHADE,F11,20,25,0.0
ACE-SHADE,F11,20,26,0.0
ACE-SHADE,F11,20,27,0.0
ACE-SHADE,F11,20,28,0.0
ACE-SHADE,F11,20,29,0.0
N1-off,F7,20,0,20.502685295146648
N1-off,F7,20,1,20.50185408590619
N1-off,F7,20,2,20.12789125304312
N1-off,F7,20,3,20.623773605113684
N1-off,F7,20,4,20.85520318295244
N1-off,F7,20,5,20.862667116023204
N1-off,F7,20,6,20.157102486773283
N1-off,F7,20,7,20.561844899951662
N1-off,F7,20,8,16.849878586094746
N1-off,F7,20,9,20.59601324117307
N1-off,F7,20,10,20.427881372182583
N1-off,F7,20,11,7.045681619331845
N1-off,F7,20,12,20.64288963875765
N1-off,F7,20,13,20.4302297942279
N1-off,F7,20,14,20.225175469434816
N1-off,F7,20,15,20.338475082930245
N1-off,F7,20,16,20.41144937526451
N1-off,F7,20,17,20.74636029383737
N1-off,F7,20,18,20.57010430390096
N1-off,F7,20,19,20.910537961251748
N1-off,F7,20,20,20.535531148907467
N1-off,F7,20,21,20.371368150623766
N1-off,F7,20,22,20.714231513358754
N1-off,F7,20,23,20.321378302061703
N1-off,F7,20,24,20.48155520761702
N1-off,F7,20,25,20.26628904646645
N1-off,F7,20,26,20.742388384534703
N1-off,F7,20,27,20.293252675478925
N1-off,F7,20,28,20.5691326412923
N1-off,F7,20,29,20.333507106753583
ACE-SHADE,F10,10,0,223.45837526833748
ACE-SHADE,F10,10,1,223.45837526833748
ACE-SHADE,F10,10,2,222.47387661441644
ACE-SHADE,F10,10,3,220.87264974897928
ACE-SHADE,F10,10,4,227.25594913758505
ACE-SHADE,F10,10,5,222.15165065229576
ACE-SHADE,F10,10,6,223.73323643040655
ACE-SHADE,F10,10,7,221.12205728252368
ACE-SHADE,F10,10,8,222.15165065229576
ACE-SHADE,F10,10,9,222.15165065229576
ACE-SHADE,F10,10,10,222.47387661441644
ACE-SHADE,F10,10,11,222.4646216993383
ACE-SHADE,F10,10,12,223.0003674186705
ACE-SHADE,F10,10,13,221.12205728252368
ACE-SHADE,F10,10,14,220.87264974897928
ACE-SHADE,F10,10,15,222.15165065229576
ACE-SHADE,F10,10,16,222.0625618695367
ACE-SHADE,F10,10,17,222.17440007749428
ACE-SHADE,F10,10,18,223.227106655876
ACE-SHADE,F10,10,19,222.47387661441644
ACE-SHADE,F10,10,20,223.14918568303935
ACE-SHADE,F10,10,21,223.73323643040655
ACE-SHADE,F10,10,22,222.15165065229576
ACE-SHADE,F10,10,23,223.45837526833748
ACE-SHADE,F10,10,24,316.80926212000213
ACE-SHADE,F10,10,25,221.12205728252368
ACE-SHADE,F10,10,26,223.45837526833748
ACE-SHADE,F10,10,27,222.17440007749428
ACE-SHADE,F10,10,28,220.54908100223383
ACE-SHADE,F10,10,29,223.45837526833748
N1-off,F10,10,0,220.87264974897928
N1-off,F10,10,1,220.87264974897928
N1-off,F10,10,2,220.87264974897928
N1-off,F10,10,3,220.8726497489797
N1-off,F10,10,4,220.87264974897928
N1-off,F10,10,5,220.8726497489797
N1-off,F10,10,6,220.8726497489797
N1-off,F10,10,7,220.87264974897928
N1-off,F10,10,8,220.87264974897928
N1-off,F10,10,9,220.87264974897928
N1-off,F10,10,10,220.8726497489797
N1-off,F10,10,11,220.87264974897928
N1-off,F10,10,12,220.87264974897928
N1-off,F10,10,13,220.8726497489797
N1-off,F10,10,14,220.8726497489797
N1-off,F10,10,15,221.12205728252368
N1-off,F10,10,16,220.8726497489797
N1-off,F10,10,17,221.12205728252368
N1-off,F10,10,18,220.8726497489797
N1-off,F10,10,19,220.87264974897928
N1-off,F10,10,20,220.87264974897928
N1-off,F10,10,21,220.87264974897928
N1-off,F10,10,22,220.87264974897928
N1-off,F10,10,23,220.87264974897928
N1-off,F10,10,24,220.87264974897928
N1-off,F10,10,25,220.8726497489797
N1-off,F10,10,26,220.8726497489797
N1-off,F10,10,27,220.87264974897928
N1-off,F10,10,28,220.87264974897928
N1-off,F10,10,29,220.8726497489797
N2-off,F10,10,0,223.73323643040655
N2-off,F10,10,1,223.6218848435101
N2-off,F10,10,2,220.87264974897928
N2-off,F10,10,3,220.87264974897928
N2-off,F10,10,4,232.786299655264
N2-off,F10,10,5,223.340306822583
N2-off,F10,10,6,222.53768749269875
N2-off,F10,10,7,222.47387661441644
N2-off,F10,10,8,222.15165065229576
N2-off,F10,10,9,223.45837526833748
N2-off,F10,10,10,223.0003674186705
N2-off,F10,10,11,222.15165065229576
N2-off,F10,10,12,224.11037695444475
N2-off,F10,10,13,221.12205728252368
N2-off,F10,10,14,227.91002848060447
N2-off,F10,10,15,221.12205728252368
N2-off,F10,10,16,221.19568692368372
N2-off,F10,10,17,223.45837526833748
N2-off,F10,10,18,221.12205728252368
N2-off,F10,10,19,223.45837526833748
N2-off,F10,10,20,221.12205728252368
N2-off,F10,10,21,223.45837526833748
N2-off,F10,10,22,221.12205728252368
N2-off,F10,10,23,222.53768749269875
N2-off,F10,10,24,223.6218848435101
N2-off,F10,10,25,223.73323643040655
N2-off,F10,10,26,222.4026294326609
N2-off,F10,10,27,222.17440007749428
N2-off,F10,10,28,222.2552630846308
N2-off,F10,10,29,222.15165065229576
cmu-population,F10,10,0,223.0003674186705
cmu-population,F10,10,1,223.0003674186705
cmu-population,F10,10,2,220.87264974897928
cmu-population,F10,10,3,221.12205728252368
cmu-population,F10,10,4,222.15165065229576
cmu-population,F10,10,5,222.15165065229576
cmu-population,F10,10,6,220.87264974897928
cmu-population,F10,10,7,221.12205728252368
cmu-population,F10,10,8,222.53768749269875
cmu-population,F10,10,9,221.12205728252368
cmu-population,F10,10,10,220.87264974897928
cmu-population,F10,10,11,222.17440007749428
cmu-population,F10,10,12,222.15165065229576
cmu-population,F10,10,13,222.17440007749428
cmu-population,F10,10,14,222.47387661441644
cmu-population,F10,10,15,222.47387661441644
cmu-population,F10,10,16,220.96100064064103
cmu-population,F10,10,17,222.15165065229576
cmu-population,F10,10,18,222.47387661441644
cmu-population,F10,10,19,222.47387661441644
cmu-population,F10,10,20,222.15165065229576
cmu-population,F10,10,21,222.15165065229576
cmu-population,F10,10,22,222.47387661441644
cmu-population,F10,10,23,220.87264974897928
cmu-population,F10,10,24,222.17440007749428
cmu-population,F10,10,25,222.1977565012603
cmu-population,F10,10,26,221.12205728252368
cmu-population,F10,10,27,222.15165065229576
cmu-population,F10,10,28,222.47387661441644
cmu-population,F10,10,29,222.0625618695367
cmu-population,F1,20,0,0.0
cmu-population,F1,20,1,0.0
cmu-population,F1,20,2,0.0
cmu-population,F1,20,3,0.0
cmu-population,F1,20,4,0.0
cmu-population,F1,20,5,0.0
cmu-population,F1,20,6,0.0
cmu-population,F1,20,7,0.0
cmu-population,F1,20,8,0.0
cmu-population,F1,20,9,0.0
cmu-population,F1,20,10,0.0
cmu-population,F1,20,11,0.0
cmu-population,F1,20,12,0.0
cmu-population,F1,20,13,0.0
cmu-population,F1,20,14,0.0
cmu-population,F1,20,15,0.0
cmu-population,F1,20,16,0.0
cmu-population,F1,20,17,0.0
cmu-population,F1,20,18,0.0
cmu-population,F1,20,19,0.0
cmu-population,F1,20,20,0.0
cmu-population,F1,20,21,0.0
cmu-population,F1,20,22,0.0
cmu-population,F1,20,23,0.0
cmu-population,F1,20,24,0.0
cmu-population,F1,20,25,0.0
cmu-population,F1,20,26,0.0
cmu-population,F1,20,27,0.0
cmu-population,F1,20,28,0.0
cmu-population,F1,20,29,0.0
cmu-population,F7,20,0,20.17767337001692
cmu-population,F7,20,1,20.23974677151477
cmu-population,F7,20,2,20.609927874022333
cmu-population,F7,20,3,20.371874224649677
cmu-population,F7,20,4,20.416416981778184
cmu-population,F7,20,5,20.464740246582096
cmu-population,F7,20,6,20.644153614405923
cmu-population,F7,20,7,20.45770817191101
cmu-population,F7,20,8,20.19282810228765
cmu-population,F7,20,9,20.234004409583576
cmu-population,F7,20,10,18.33870521233393
cmu-population,F7,20,11,20.8951477333776
cmu-population,F7,20,12,20.281471235534354
cmu-population,F7,20,13,20.529088882096172
cmu-population,F7,20,14,20.45353941088456
cmu-population,F7,20,15,20.44054435818998
cmu-population,F7,20,16,20.52835728403033
cmu-population,F7,20,17,20.18427836559204
cmu-population,F7,20,18,20.268705882762102
cmu-population,F7,20,19,20.49340061277553
cmu-population,F7,20,20,20.237159966838817
cmu-population,F7,20,21,20.500820925569087
cmu-population,F7,20,22,20.69548443337476
cmu-population,F7,20,23,20.04152189804563
cmu-population,F7,20,24,20.420242068287507
cmu-population,F7,20,25,21.056417301877214
cmu-population,F7,20,26,20.237318868410284
cmu-population,F7,20,27,20.21798192527081
cmu-population,F7,20,28,20.201272196094124
cmu-population,F7,20,29,20.605271505486144
N1-off,F5,20,0,0.0
N1-off,F5,20,1,0.0
N1-off,F5,20,2,0.0
N1-off,F5,20,3,0.0
N1-off,F5,20,4,0.0
N1-off,F5,20,5,0.0
N1-off,F5,20,6,0.0
N1-off,F5,20,7,0.0
N1-off,F5,20,8,0.0
N1-off,F5,20,9,0.0
N1-off,F5,20,10,0.0
N1-off,F5,20,11,0.0
N1-off,F5,20,12,0.0
N1-off,F5,20,13,0.0
N1-off,F5,20,14,0.0
N1-off,F5,20,15,0.0
N1-off,F5,20,16,0.0
N1-off,F5,20,17,0.0
N1-off,F5,20,18,0.0
N1-off,F5,20,19,0.0
N1-off,F5,20,20,0.0
N1-off,F5,20,21,0.0
N1-off,F5,20,22,0.0
N1-off,F5,20,23,0.0
N1-off,F5,20,24,0.0
N1-off,F5,20,25,0.0
N1-off,F5,20,26,0.0
N1-off,F5,20,27,0.0
N1-off,F5,20,28,0.0
N1-off,F5,20,29,0.0
cmu-population,F8,20,0,20.780629245484302
cmu-population,F8,20,1,20.94502032294713
cmu-population,F8,20,2,20.74717292287733
cmu-population,F8,20,3,20.744018197634432
cmu-population,F8,20,4,0.8238147370598199
cmu-population,F8,20,5,21.104500110927347
cmu-population,F8,20,6,20.79606987033821
cmu-population,F8,20,7,21.45992741817554
cmu-population,F8,20,8,21.013109421365694
cmu-population,F8,20,9,20.80960634222356
cmu-population,F8,20,10,20.867901443775736
cmu-population,F8,20,11,0.8262881763325822
cmu-population,F8,20,12,21.194738954614422
cmu-population,F8,20,13,20.89741980124063
cmu-population,F8,20,14,0.6013028788720476
cmu-population,F8,20,15,20.73685256048202
cmu-population,F8,20,16,21.001270213688716
cmu-population,F8,20,17,21.05514364626333
cmu-population,F8,20,18,0.6666073984624745
cmu-population,F8,20,19,21.020008880478144
cmu-population,F8,20,20,0.6976874372940074
cmu-population,F8,20,21,21.006347839684167
cmu-population,F8,20,22,21.2237692927888
cmu-population,F8,20,23,20.93137378395022
cmu-population,F8,20,24,0.5762125964624829
cmu-population,F8,20,25,21.063527243024964
cmu-population,F8,20,26,0.808789082176645
cmu-population,F8,20,27,21.012352760228623
cmu-population,F8,20,28,20.83220110193497
cmu-population,F8,20,29,0.7085525844349831
N1-off,F12,20,0,238.2850342651336
N1-off,F12,20,1,238.2850342651336
N1-off,F12,20,2,238.2850342651336
N1-off,F12,20,3,238.2850342651336
N1-off,F12,20,4,238.2850342651336
N1-off,F12,20,5,239.94484709931064
N1-off,F12,20,6,238.2850342651336
N1-off,F12,20,7,239.94484709931064
N1-off,F12,20,8,238.2850342651336
N1-off,F12,20,9,238.2850342651336
N1-off,F12,20,10,238.40650055634117
N1-off,F12,20,11,238.2850342651336
N1-off,F12,20,12,238.2850342651336
N1-off,F12,20,13,238.4986411462587
N1-off,F12,20,14,238.2850342651332
N1-off,F12,20,15,238.2850342651332
N1-off,F12,20,16,238.93905113198437
N1-off,F12,20,17,238.40650055634117
N1-off,F12,20,18,238.8738631175884
N1-off,F12,20,19,239.94484709931064
N1-off,F12,20,20,238.2850342651336
N1-off,F12,20,21,239.4973555368952
N1-off,F12,20,22,238.2850342651336
N1-off,F12,20,23,238.2850342651336
N1-off,F12,20,24,238.2850342651336
N1-off,F12,20,25,238.4986411462587
N1-off,F12,20,26,238.2850342651336
N1-off,F12,20,27,239.3284913017419
N1-off,F12,20,28,239.94484709931064
N1-off,F12,20,29,238.2850342651332
N1-off,F6,20,0,0.4995721718917139
N1-off,F6,20,1,0.4999999380388544
N1-off,F6,20,2,0.4999999955764451
N1-off,F6,20,3,0.4925438504649264
N1-off,F6,20,4,0.4999998345767835
N1-off,F6,20,5,0.4999999607346126
N1-off,F6,20,6,0.4999999973761078
N1-off,F6,20,7,0.5
N1-off,F6,20,8,0.5
N1-off,F6,20,9,0.5
N1-off,F6,20,10,0.4999999999856754
N1-off,F6,20,11,0.4998478472630268
N1-off,F6,20,12,0.4999992466980529
N1-off,F6,20,13,0.4999999979481799
N1-off,F6,20,14,0.4974557520708913
N1-off,F6,20,15,0.4999999999686224
N1-off,F6,20,16,0.4999999999984084
N1-off,F6,20,17,0.4947729735492885
N1-off,F6,20,18,0.5
N1-off,F6,20,19,0.4999999999997726
N1-off,F6,20,20,0.4999999999797637
N1-off,F6,20,21,0.4953422502042031
N1-off,F6,20,22,0.4999999990195647
N1-off,F6,20,23,0.499998448831775
N1-off,F6,20,24,0.4999982613787779
N1-off,F6,20,25,0.4999881234041368
N1-off,F6,20,26,0.4999999999749889
N1-off,F6,20,27,0.5
N1-off,F6,20,28,0.5
N1-off,F6,20,29,0.4911378855731527
N1-off,F11,20,0,4.547473508864641e-13
N1-off,F11,20,1,4.547473508864641e-13
N1-off,F11,20,2,4.547473508864641e-13
N1-off,F11,20,3,4.547473508864641e-13
N1-off,F11,20,4,4.547473508864641e-13
N1-off,F11,20,5,4.547473508864641e-13
N1-off,F11,20,6,4.547473508864641e-13
N1-off,F11,20,7,4.547473508864641e-13
N1-off,F11,20,8,4.547473508864641e-13
N1-off,F11,20,9,4.547473508864641e-13
N1-off,F11,20,10,4.547473508864641e-13
N1-off,F11,20,11,4.547473508864641e-13
N1-off,F11,20,12,4.547473508864641e-13
N1-off,F11,20,13,4.547473508864641e-13
N1-off,F11,20,14,4.547473508864641e-13
N1-off,F11,20,15,4.547473508864641e-13
N1-off,F11,20,16,4.547473508864641e-13
N1-off,F11,20,17,4.547473508864641e-13
N1-off,F11,20,18,0.0
N1-off,F11,20,19,4.547473508864641e-13
N1-off,F11,20,20,4.547473508864641e-13
N1-off,F11,20,21,4.547473508864641e-13
N1-off,F11,20,22,4.547473508864641e-13
N1-off,F11,20,23,4.547473508864641e-13
N1-off,F11,20,24,4.547473508864641e-13
N1-off,F11,20,25,4.547473508864641e-13
N1-off,F11,20,26,4.547473508864641e-13
N1-off,F11,20,27,4.547473508864641e-13
N1-off,F11,20,28,4.547473508864641e-13
N1-off,F11,20,29,4.547473508864641e-13
cmu-population,F5,20,0,0.0
cmu-population,F5,20,1,0.0
cmu-population,F5,20,2,0.0
cmu-population,F5,20,3,0.0
cmu-population,F5,20,4,0.0
cmu-population,F5,20,5,0.0
cmu-population,F5,20,6,0.0
cmu-population,F5,20,7,0.0
cmu-population,F5,20,8,0.0
cmu-population,F5,20,9,0.0
cmu-population,F5,20,10,0.0
cmu-population,F5,20,11,0.0
cmu-population,F5,20,12,0.0
cmu-population,F5,20,13,0.0
cmu-population,F5,20,14,0.0
cmu-population,F5,20,15,0.0
cmu-population,F5,20,16,0.0
cmu-population,F5,20,17,0.0
cmu-population,F5,20,18,0.0
cmu-population,F5,20,19,0.0
cmu-population,F5,20,20,0.0
cmu-population,F5,20,21,0.0
cmu-population,F5,20,22,0.0
cmu-population,F5,20,23,0.0
cmu-population,F5,20,24,0.0
cmu-population,F5,20,25,0.0
cmu-population,F5,20,26,0.0
cmu-population,F5,20,27,0.0
cmu-population,F5,20,28,0.0
cmu-population,F5,20,29,0.0
cmu-population,F3,20,0,0.0
cmu-population,F3,20,1,0.0
cmu-population,F3,20,2,0.0
cmu-population,F3,20,3,0.0
cmu-population,F3,20,4,0.0
cmu-population,F3,20,5,0.0
cmu-population,F3,20,6,0.0
cmu-population,F3,20,7,0.0
cmu-population,F3,20,8,0.0
cmu-population,F3,20,9,0.0
cmu-population,F3,20,10,0.0
cmu-population,F3,20,11,0.0
cmu-population,F3,20,12,0.0
cmu-population,F3,20,13,0.0
cmu-population,F3,20,14,0.0
cmu-population,F3,20,15,0.0
cmu-population,F3,20,16,0.0
cmu-population,F3,20,17,0.0
cmu-population,F3,20,18,0.0
cmu-population,F3,20,19,0.0
cmu-population,F3,20,20,0.0
cmu-population,F3,20,21,0.0
cmu-population,F3,20,22,0.0
cmu-population,F3,20,23,0.0
cmu-population,F3,20,24,0.0
cmu-population,F3,20,25,0.0
cmu-population,F3,20,26,0.0
cmu-population,F3,20,27,0.0
cmu-population,F3,20,28,0.0
cmu-population,F3,20,29,0.0
N2-off,F4,20,0,16.0
N2-off,F4,20,1,10.0
N2-off,F4,20,2,18.0
N2-off,F4,20,3,16.0
N2-off,F4,20,4,18.0
N2-off,F4,20,5,16.0
N2-off,F4,20,6,12.0
N2-off,F4,20,7,14.0
N2-off,F4,20,8,20.0
N2-off,F4,20,9,16.0
N2-off,F4,20,10,18.0
N2-off,F4,20,11,16.0
N2-off,F4,20,12,16.0
N2-off,F4,20,13,14.0
N2-off,F4,20,14,16.0
N2-off,F4,20,15,14.0
N2-off,F4,20,16,12.0
N2-off,F4,20,17,12.0
N2-off,F4,20,18,16.0
N2-off,F4,20,19,14.0
N2-off,F4,20,20,20.0
N2-off,F4,20,21,16.0
N2-off,F4,20,22,12.0
N2-off,F4,20,23,14.0
N2-off,F4,20,24,18.0
N2-off,F4,20,25,12.0
N2-off,F4,20,26,4.000000000000114
N2-off,F4,20,27,10.0
N2-off,F4,20,28,16.0
N2-off,F4,20,29,16.0
N2-off,F6,20,0,3.3793842437912645
N2-off,F6,20,1,0.3169017867237471
N2-off,F6,20,2,0.295612258842084
N2-off,F6,20,3,1.3132627584172951
N2-off,F6,20,4,0.2003108574945145
N2-off,F6,20,5,1.338389330383734
N2-off,F6,20,6,1.613111072560514
N2-off,F6,20,7,9.371873067339491
N2-off,F6,20,8,2.0593830552982126
N2-off,F6,20,9,1.3792717379449186
N2-off,F6,20,10,2.8402803738520106
N2-off,F6,20,11,1.260549736429084
N2-off,F6,20,12,2.361814935951088
N2-off,F6,20,13,1.4423911776748355
N2-off,F6,20,14,0.456994619403531
N2-off,F6,20,15,1.227941893855359
N2-off,F6,20,16,1.380606007604683
N2-off,F6,20,17,0.3064284816659892
N2-off,F6,20,18,1.2164393437697072
N2-off,F6,20,19,1.8357029768981192
N2-off,F6,20,20,2.230593853380469
N2-off,F6,20,21,1.3602663223027776
N2-off,F6,20,22,3.4220927829280754
N2-off,F6,20,23,3.678338550696253
N2-off,F6,20,24,0.5411523321392906
N2-off,F6,20,25,0.4847620479777106
N2-off,F6,20,26,3.26857844025858
N2-off,F6,20,27,0.468544580679918
N2-off,F6,20,28,1.2154053036088044
N2-off,F6,20,29,0.191863122946188
cmu-population,F10,20,0,400.732136234984
cmu-population,F10,20,1,401.1816575407906
cmu-population,F10,20,2,399.08925470604754
cmu-population,F10,20,3,401.1816575407906
cmu-population,F10,20,4,400.38430303419
cmu-population,F10,20,5,398.79576108715446
cmu-population,F10,20,6,398.79576108715446
cmu-population,F10,20,7,398.79576108715446
cmu-population,F10,20,8,398.79576108715446
cmu-population,F10,20,9,401.39860532565945
cmu-population,F10,20,10,398.79576108715446
cmu-population,F10,20,11,398.79576108715446
cmu-population,F10,20,12,400.0365521359822
cmu-population,F10,20,13,398.79576108715446
cmu-population,F10,20,14,398.79576108715446
cmu-population,F10,20,15,398.79576108715446
cmu-population,F10,20,16,398.79576108715446
cmu-population,F10,20,17,399.08925470604754
cmu-population,F10,20,18,399.0571295554523
cmu-population,F10,20,19,399.08925470604754
cmu-population,F10,20,20,404.6435781079663
cmu-population,F10,20,21,401.3283713905521
cmu-population,F10,20,22,396.5659827147661
cmu-population,F10,20,23,399.08925470604754
cmu-population,F10,20,24,396.5659827147661
cmu-population,F10,20,25,398.79576108715446
cmu-population,F10,20,26,398.79576108715446
cmu-population,F10,20,27,397.8294416022445
cmu-population,F10,20,28,398.79576108715446
cmu-population,F10,20,29,398.79576108715446
ACE-SHADE,F9,20,0,335.6387702715756
ACE-SHADE,F9,20,1,335.6387702715756
ACE-SHADE,F9,20,2,335.6387702715756
ACE-SHADE,F9,20,3,335.6387702715756
ACE-SHADE,F9,20,4,335.6387702715756
ACE-SHADE,F9,20,5,335.6387702715756
ACE-SHADE,F9,20,6,335.6387702715756
ACE-SHADE,F9,20,7,335.6387702715756
ACE-SHADE,F9,20,8,335.6387702715756
ACE-SHADE,F9,20,9,335.6387702715756
ACE-SHADE,F9,20,10,335.6387702715756
ACE-SHADE,F9,20,11,335.6387702715756
ACE-SHADE,F9,20,12,335.6387702715756
ACE-SHADE,F9,20,13,335.6387702715756
ACE-SHADE,F9,20,14,335.6387702715756
ACE-SHADE,F9,20,15,335.6387702715756
ACE-SHADE,F9,20,16,335.6387702715756
ACE-SHADE,F9,20,17,335.6387702715756
ACE-SHADE,F9,20,18,335.6387702715756
ACE-SHADE,F9,20,19,335.6387702715756
ACE-SHADE,F9,20,20,335.6387702715756
ACE-SHADE,F9,20,21,335.6387702715756
ACE-SHADE,F9,20,22,335.6387702715756
ACE-SHADE,F9,20,23,335.6387702715756
ACE-SHADE,F9,20,24,335.6387702715756
ACE-SHADE,F9,20,25,335.6387702715756
ACE-SHADE,F9,20,26,335.6387702715756
ACE-SHADE,F9,20,27,335.6387702715756
ACE-SHADE,F9,20,28,335.6387702715756
ACE-SHADE,F9,20,29,335.6387702715756
cmu-population,F6,20,0,0.4407124992924309
cmu-population,F6,20,1,1.5827499559991338
cmu-population,F6,20,2,0.4072466976092528
cmu-population,F6,20,3,2.6661342586712635
cmu-population,F6,20,4,1.4410833696574628
cmu-population,F6,20,5,0.4597099755121689
cmu-population,F6,20,6,2.007780461823131
cmu-population,F6,20,7,0.4896973588433866
cmu-population,F6,20,8,1.411932979926405
cmu-population,F6,20,9,0.5946995373619757
cmu-population,F6,20,10,0.4497700866368177
