Config,r_N,eta,Function,Dimension,Run,Best
rn4_eta0.2,4.0,0.2,F5,10,8,0.0
rn4_eta0.2,4.0,0.2,F5,10,9,0.0
rn4_eta0.2,4.0,0.2,F5,30,0,3.0255199590101256e-07
rn4_eta0.2,4.0,0.2,F5,30,1,0.0
rn4_eta0.2,4.0,0.2,F5,30,2,0.0
rn4_eta0.2,4.0,0.2,F5,30,3,0.0
rn4_eta0.2,4.0,0.2,F5,30,4,0.0
rn4_eta0.2,4.0,0.2,F5,30,5,0.0
rn4_eta0.2,4.0,0.2,F5,30,6,0.0
rn4_eta0.2,4.0,0.2,F5,30,7,0.0
rn4_eta0.2,4.0,0.2,F5,30,8,1.4075055787543532e-08
rn4_eta0.2,4.0,0.2,F5,30,9,0.0
rn4_eta0.2,4.0,0.2,F6,10,0,14.68309379875825
rn4_eta0.2,4.0,0.2,F6,10,1,12.471205366975369
rn4_eta0.2,4.0,0.2,F6,10,2,13.577153563804131
rn4_eta0.2,4.0,0.2,F6,10,3,12.962787213960723
rn4_eta0.2,4.0,0.2,F6,10,4,11.365261151084496
rn4_eta0.2,4.0,0.2,F6,10,5,13.577157855368796
rn4_eta0.2,4.0,0.2,F6,10,6,11.692982382407536
rn4_eta0.2,4.0,0.2,F6,10,7,15.174718148127226
rn4_eta0.2,4.0,0.2,F6,10,8,13.741010198528556
rn4_eta0.2,4.0,0.2,F6,10,9,14.232591830151591
rn4_eta0.2,4.0,0.2,F6,30,0,39.176020445762674
rn4_eta0.2,4.0,0.2,F6,30,1,49.71643026389461
rn4_eta0.2,4.0,0.2,F6,30,2,37.519579579214906
rn4_eta0.2,4.0,0.2,F6,30,3,45.678265410468384
rn4_eta0.2,4.0,0.2,F6,30,4,43.21419013463208
rn4_eta0.2,4.0,0.2,F6,30,5,41.64009572160308
rn4_eta0.2,4.0,0.2,F6,30,6,42.57124627478959
rn4_eta0.2,4.0,0.2,F6,30,7,43.25535970474789
rn4_eta0.2,4.0,0.2,F6,30,8,45.84295112448308
rn4_eta0.2,4.0,0.2,F6,30,9,44.870631001176434
rn4_eta0.2,4.0,0.2,F7,10,0,10.0000201464253
rn4_eta0.2,4.0,0.2,F7,10,1,10.0
rn4_eta0.2,4.0,0.2,F7,10,2,8.0
rn4_eta0.2,4.0,0.2,F7,10,3,10.00000000916225
rn4_eta0.2,4.0,0.2,F7,10,4,6.000000000000341
rn4_eta0.2,4.0,0.2,F7,10,5,4.0
rn4_eta0.2,4.0,0.2,F7,10,6,8.000000000713158
rn4_eta0.2,4.0,0.2,F7,10,7,8.000016267575802
rn4_eta0.2,4.0,0.2,F7,10,8,14.0
rn4_eta0.2,4.0,0.2,F7,10,9,8.0
rn4_eta0.2,4.0,0.2,F7,30,0,44.00001105040224
rn4_eta0.2,4.0,0.2,F7,30,1,36.000103625890006
rn4_eta0.2,4.0,0.2,F7,30,2,42.000000071888735
rn4_eta0.2,4.0,0.2,F7,30,3,36.00000000000398
rn4_eta0.2,4.0,0.2,F7,30,4,54.0
rn4_eta0.2,4.0,0.2,F7,30,5,30.00000000303544
rn4_eta0.2,4.0,0.2,F7,30,6,42.0
rn4_eta0.2,4.0,0.2,F7,30,7,40.0
rn4_eta0.2,4.0,0.2,F7,30,8,40.00107163466407
rn4_eta0.2,4.0,0.2,F7,30,9,44.00000005984464
rn4_eta0.2,4.0,0.2,F9,10,0,227.3845514536488
rn4_eta0.2,4.0,0.2,F9,10,1,0.1873633283184972
rn4_eta0.2,4.0,0.2,F9,10,2,7.079739139560843
rn4_eta0.2,4.0,0.2,F9,10,3,15.18203142591392
rn4_eta0.2,4.0,0.2,F9,10,4,6.892375816423737
rn4_eta0.2,4.0,0.2,F9,10,5,125.51807375397766
rn4_eta0.2,4.0,0.2,F9,10,6,221.6191845377648
rn4_eta0.2,4.0,0.2,F9,10,7,22.01195280232696
rn4_eta0.2,4.0,0.2,F9,10,8,21.7621350371428
rn4_eta0.2,4.0,0.2,F9,10,9,10.292352397383183
rn4_eta0.2,4.0,0.2,F9,30,0,913.641505825195
rn4_eta0.2,4.0,0.2,F9,30,1,1289.1921752596336
rn4_eta0.2,4.0,0.2,F9,30,2,1406.475411589632
rn4_eta0.2,4.0,0.2,F9,30,3,1251.4525844896434
rn4_eta0.2,4.0,0.2,F9,30,4,694.9288833968112
rn4_eta0.2,4.0,0.2,F9,30,5,994.2754413637448
rn4_eta0.2,4.0,0.2,F9,30,6,1072.476268286851
rn4_eta0.2,4.0,0.2,F9,30,7,1446.8457221482277
rn4_eta0.2,4.0,0.2,F9,30,8,1455.2146398533478
rn4_eta0.2,4.0,0.2,F9,30,9,1415.9167894231325
rn4_eta0.2,4.0,0.2,F10,10,0,0.9949590570932968
rn4_eta0.2,4.0,0.2,F10,10,1,5.691346724616665
rn4_eta0.2,4.0,0.2,F10,10,2,0.0
rn4_eta0.2,4.0,0.2,F10,10,3,0.9949590570932968
rn4_eta0.2,4.0,0.2,F10,10,4,0.0
rn4_eta0.2,4.0,0.2,F10,10,5,0.0
rn4_eta0.2,4.0,0.2,F10,10,6,0.0
rn4_eta0.2,4.0,0.2,F10,10,7,0.0
rn4_eta0.2,4.0,0.2,F10,10,8,0.0
rn4_eta0.2,4.0,0.2,F10,10,9,0.9949590570932968
rn4_eta0.2,4.0,0.2,F10,30,0,8.954626569198126
rn4_eta0.2,4.0,0.2,F10,30,1,3.979836228373301
rn4_eta0.2,4.0,0.2,F10,30,2,9.54179046662216
rn4_eta0.2,4.0,0.2,F10,30,3,9.950711352816825
rn4_eta0.2,4.0,0.2,F10,30,4,9.06828845406801
rn4_eta0.2,4.0,0.2,F10,30,5,0.9949590570934106
rn4_eta0.2,4.0,0.2,F10,30,6,16.489551631620657
rn4_eta0.2,4.0,0.2,F10,30,7,1.9899181141882991
rn4_eta0.2,4.0,0.2,F10,30,8,9.956375447280609
rn4_eta0.2,4.0,0.2,F10,30,9,4.030811738362331
rn4_eta0.2,4.0,0.2,F11,10,0,217.1396693905731
rn4_eta0.2,4.0,0.2,F11,10,1,0.0
rn4_eta0.2,4.0,0.2,F11,10,2,0.2081429846455194
rn4_eta0.2,4.0,0.2,F11,10,3,217.1396693905731
rn4_eta0.2,4.0,0.2,F11,10,4,109.88050492509774
rn4_eta0.2,4.0,0.2,F11,10,5,109.88050492509753
rn4_eta0.2,4.0,0.2,F11,10,6,0.0
rn4_eta0.2,4.0,0.2,F11,10,7,0.2081429846455194
rn4_eta0.2,4.0,0.2,F11,10,8,217.3478123752184
rn4_eta0.2,4.0,0.2,F11,10,9,0.0
rn4_eta0.2,4.0,0.2,F11,30,0,336.4716355417711
rn4_eta0.2,4.0,0.2,F11,30,1,52.3205089737221
rn4_eta0.2,4.0,0.2,F11,30,2,0.0
rn4_eta0.2,4.0,0.2,F11,30,3,83.24690054614211
rn4_eta0.2,4.0,0.2,F11,30,4,0.0
rn4_eta0.2,4.0,0.2,F11,30,5,641.2626444167795
rn4_eta0.2,4.0,0.2,F11,30,6,420.1647549768386
rn4_eta0.2,4.0,0.2,F11,30,7,420.1647549768393
rn4_eta0.2,4.0,0.2,F11,30,8,52.32050897372187
rn4_eta0.2,4.0,0.2,F11,30,9,0.4786580309501005
rn4_eta0.2,4.0,0.2,F15,10,0,435.9701655204817
rn4_eta0.2,4.0,0.2,F15,10,1,574.6889222518676
rn4_eta0.2,4.0,0.2,F15,10,2,1.36691146927933
rn4_eta0.2,4.0,0.2,F15,10,3,0.9993498384983468
rn4_eta0.2,4.0,0.2,F15,10,4,1.2534545669566342
rn4_eta0.2,4.0,0.2,F15,10,5,434.9551638167877
rn4_eta0.2,4.0,0.2,F15,10,6,573.3672929759437
rn4_eta0.2,4.0,0.2,F15,10,7,1.4984178340664585
rn4_eta0.2,4.0,0.2,F15,10,8,1.0356266010492163
rn4_eta0.2,4.0,0.2,F15,10,9,1.3836138873734851
rn4_eta0.2,4.0,0.2,F15,30,0,5.405010565693146
rn4_eta0.2,4.0,0.2,F15,30,1,3.2967975991844014
rn4_eta0.2,4.0,0.2,F15,30,2,220.5990242204225
rn4_eta0.2,4.0,0.2,F15,30,3,3.246228335144224
rn4_eta0.2,4.0,0.2,F15,30,4,221.32106471521115
rn4_eta0.2,4.0,0.2,F15,30,5,3.4535587884925008
rn4_eta0.2,4.0,0.2,F15,30,6,3.3909437665088262
rn4_eta0.2,4.0,0.2,F15,30,7,223.24881240336023
rn4_eta0.2,4.0,0.2,F15,30,8,3.5148626403754406
rn4_eta0.2,4.0,0.2,F15,30,9,3.094358121442383
rn4_eta0.4,4.0,0.4,F1,10,0,0.0
rn4_eta0.4,4.0,0.4,F1,10,1,0.0
rn4_eta0.4,4.0,0.4,F1,10,2,0.0
rn4_eta0.4,4.0,0.4,F1,10,3,0.0
rn4_eta0.4,4.0,0.4,F1,10,4,0.0
rn4_eta0.4,4.0,0.4,F1,10,5,0.0
rn4_eta0.4,4.0,0.4,F1,10,6,0.0
rn4_eta0.4,4.0,0.4,F1,10,7,0.0
rn4_eta0.4,4.0,0.4,F1,10,8,0.0
rn4_eta0.4,4.0,0.4,F1,10,9,0.0
rn4_eta0.4,4.0,0.4,F1,30,0,0.0
rn4_eta0.4,4.0,0.4,F1,30,1,0.0
rn4_eta0.4,4.0,0.4,F1,30,2,0.0
rn4_eta0.4,4.0,0.4,F1,30,3,0.0
rn4_eta0.4,4.0,0.4,F1,30,4,0.0
rn4_eta0.4,4.0,0.4,F1,30,5,0.0
rn4_eta0.4,4.0,0.4,F1,30,6,0.0
rn4_eta0.4,4.0,0.4,F1,30,7,0.0
rn4_eta0.4,4.0,0.4,F1,30,8,0.0
rn4_eta0.4,4.0,0.4,F1,30,9,0.0
rn4_eta0.4,4.0,0.4,F3,10,0,3.986579112347158
rn4_eta0.4,4.0,0.4,F3,10,1,0.0
rn4_eta0.4,4.0,0.4,F3,10,2,3.986579112347158
rn4_eta0.4,4.0,0.4,F3,10,3,3.986579112347158
rn4_eta0.4,4.0,0.4,F3,10,4,3.986579112347158
rn4_eta0.4,4.0,0.4,F3,10,5,3.986579112347158
rn4_eta0.4,4.0,0.4,F3,10,6,3.986579112347158
rn4_eta0.4,4.0,0.4,F3,10,7,3.986579112347158
rn4_eta0.4,4.0,0.4,F3,10,8,3.986579112347158
rn4_eta0.4,4.0,0.4,F3,10,9,0.0
rn4_eta0.4,4.0,0.4,F3,30,0,31.810711664704968
rn4_eta0.4,4.0,0.4,F3,30,1,31.810711664704968
rn4_eta0.4,4.0,0.4,F3,30,2,31.810711664704968
rn4_eta0.4,4.0,0.4,F3,30,3,31.810711664704968
rn4_eta0.4,4.0,0.4,F3,30,4,31.810711664704968
rn4_eta0.4,4.0,0.4,F3,30,5,31.810711664704968
rn4_eta0.4,4.0,0.4,F3,30,6,31.810711664704968
rn4_eta0.4,4.0,0.4,F3,30,7,31.810711664704968
rn4_eta0.4,4.0,0.4,F3,30,8,31.810711664704968
rn4_eta0.4,4.0,0.4,F3,30,9,31.810711664704968
rn4_eta0.4,4.0,0.4,F4,10,0,2.9848771712798907
rn4_eta0.4,4.0,0.4,F4,10,1,5.969754342559781
rn4_eta0.4,4.0,0.4,F4,10,2,2.98488190347814
rn4_eta0.4,4.0,0.4,F4,10,3,2.9848771712798907
rn4_eta0.4,4.0,0.4,F4,10,4,2.9848771712798907
rn4_eta0.4,4.0,0.4,F4,10,5,1.9899181141865936
rn4_eta0.4,4.0,0.4,F4,10,6,5.969754342559781
rn4_eta0.4,4.0,0.4,F4,10,7,2.9848771712798907
rn4_eta0.4,4.0,0.4,F4,10,8,0.9949590570932968
rn4_eta0.4,4.0,0.4,F4,10,9,3.979836228373188
rn4_eta0.4,4.0,0.4,F4,30,0,14.924380818580405
rn4_eta0.4,4.0,0.4,F4,30,1,14.924442573716192
rn4_eta0.4,4.0,0.4,F4,30,2,10.944544590207272
rn4_eta0.4,4.0,0.4,F4,30,3,18.904217208950456
rn4_eta0.4,4.0,0.4,F4,30,4,15.919344913492807
rn4_eta0.4,4.0,0.4,F4,30,5,12.93760686984706
rn4_eta0.4,4.0,0.4,F4,30,6,12.93446774221286
rn4_eta0.4,4.0,0.4,F4,30,7,10.944549628029051
rn4_eta0.4,4.0,0.4,F4,30,8,9.949590570932967
rn4_eta0.4,4.0,0.4,F4,30,9,5.969754342559838
rn4_eta0.4,4.0,0.4,F5,10,0,0.0
rn4_eta0.4,4.0,0.4,F5,10,1,0.0
rn4_eta0.4,4.0,0.4,F5,10,2,0.0
rn4_eta0.4,4.0,0.4,F5,10,3,0.0
rn4_eta0.4,4.0,0.4,F5,10,4,0.0
rn4_eta0.4,4.0,0.4,F5,10,5,0.0
rn4_eta0.4,4.0,0.4,F5,10,6,0.0
rn4_eta0.4,4.0,0.4,F5,10,7,0.0
rn4_eta0.4,4.0,0.4,F5,10,8,0.0
rn4_eta0.4,4.0,0.4,F5,10,9,0.0
rn4_eta0.4,4.0,0.4,F5,30,0,0.0
rn4_eta0.4,4.0,0.4,F5,30,1,0.0
rn4_eta0.4,4.0,0.4,F5,30,2,6.408140507119242e-08
rn4_eta0.4,4.0,0.4,F5,30,3,0.0
rn4_eta0.4,4.0,0.4,F5,30,4,1.2443825880836812e-07
rn4_eta0.4,4.0,0.4,F5,30,5,0.0
rn4_eta0.4,4.0,0.4,F5,30,6,1.0005641115640175e-07
rn4_eta0.4,4.0,0.4,F5,30,7,0.0
rn4_eta0.4,4.0,0.4,F5,30,8,0.0
rn4_eta0.4,4.0,0.4,F5,30,9,4.244025149091613e-07
rn4_eta0.4,4.0,0.4,F6,10,0,11.529121766745789
rn4_eta0.4,4.0,0.4,F6,10,1,12.635068917090848
rn4_eta0.4,4.0,0.4,F6,10,2,11.692982382407422
rn4_eta0.4,4.0,0.4,F6,10,3,15.339099780457332
rn4_eta0.4,4.0,0.4,F6,10,4,18.49250662385191
rn4_eta0.4,4.0,0.4,F6,10,5,16.280619646272726
rn4_eta0.4,4.0,0.4,F6,10,6,13.413290084910956
rn4_eta0.4,4.0,0.4,F6,10,7,14.724173461774626
rn4_eta0.4,4.0,0.4,F6,10,8,12.635125050251531
rn4_eta0.4,4.0,0.4,F6,10,9,14.068731429852164
rn4_eta0.4,4.0,0.4,F6,30,0,42.283041939035456
rn4_eta0.4,4.0,0.4,F6,30,1,38.36838603647334
rn4_eta0.4,4.0,0.4,F6,30,2,45.637091004909394
rn4_eta0.4,4.0,0.4,F6,30,3,47.37595447659021
rn4_eta0.4,4.0,0.4,F6,30,4,44.06299659188494
rn4_eta0.4,4.0,0.4,F6,30,5,40.79128678650159
rn4_eta0.4,4.0,0.4,F6,30,6,42.40655808293218
rn4_eta0.4,4.0,0.4,F6,30,7,43.17302065656088
rn4_eta0.4,4.0,0.4,F6,30,8,45.760803452231016
rn4_eta0.4,4.0,0.4,F6,30,9,42.40655560930827
rn4_eta0.4,4.0,0.4,F7,10,0,12.0
rn4_eta0.4,4.0,0.4,F7,10,1,8.00000000911291
rn4_eta0.4,4.0,0.4,F7,10,2,8.0
rn4_eta0.4,4.0,0.4,F7,10,3,12.0
rn4_eta0.4,4.0,0.4,F7,10,4,6.0
rn4_eta0.4,4.0,0.4,F7,10,5,8.000000000000114
rn4_eta0.4,4.0,0.4,F7,10,6,8.000004256039574
rn4_eta0.4,4.0,0.4,F7,10,7,8.000002631142593
rn4_eta0.4,4.0,0.4,F7,10,8,10.0
rn4_eta0.4,4.0,0.4,F7,10,9,12.0
rn4_eta0.4,4.0,0.4,F7,30,0,34.000000209231644
rn4_eta0.4,4.0,0.4,F7,30,1,34.00001610046809
rn4_eta0.4,4.0,0.4,F7,30,2,36.000000000000114
rn4_eta0.4,4.0,0.4,F7,30,3,42.000000000000114
rn4_eta0.4,4.0,0.4,F7,30,4,50.00013993660605
rn4_eta0.4,4.0,0.4,F7,30,5,46.0001286272402
rn4_eta0.4,4.0,0.4,F7,30,6,46.0000115974301
rn4_eta0.4,4.0,0.4,F7,30,7,42.00007024543072
rn4_eta0.4,4.0,0.4,F7,30,8,42.000059120857486
rn4_eta0.4,4.0,0.4,F7,30,9,48.00001122903939
rn4_eta0.4,4.0,0.4,F9,10,0,38.52449514313594
rn4_eta0.4,4.0,0.4,F9,10,1,7.017284698500589
rn4_eta0.4,4.0,0.4,F9,10,2,10.494699827596378
rn4_eta0.4,4.0,0.4,F9,10,3,7.017284698500589
rn4_eta0.4,4.0,0.4,F9,10,4,15.18203142591392
rn4_eta0.4,4.0,0.4,F9,10,5,3.852141774963457
rn4_eta0.4,4.0,0.4,F9,10,6,6.954830257462163
rn4_eta0.4,4.0,0.4,F9,10,7,16.824985674305026
rn4_eta0.4,4.0,0.4,F9,10,8,224.032046258244
rn4_eta0.4,4.0,0.4,F9,10,9,13.597388309729467
rn4_eta0.4,4.0,0.4,F9,30,0,1364.172293501062
rn4_eta0.4,4.0,0.4,F9,30,1,1598.7196051366554
rn4_eta0.4,4.0,0.4,F9,30,2,494.51823119670735
rn4_eta0.4,4.0,0.4,F9,30,3,787.4574188368042
rn4_eta0.4,4.0,0.4,F9,30,4,1369.0658465056422
rn4_eta0.4,4.0,0.4,F9,30,5,948.0202710394116
rn4_eta0.4,4.0,0.4,F9,30,6,1005.5566286553676
rn4_eta0.4,4.0,0.4,F9,30,7,988.5019225114302
rn4_eta0.4,4.0,0.4,F9,30,8,1148.871560163805
rn4_eta0.4,4.0,0.4,F9,30,9,1220.2895487331662
rn4_eta0.4,4.0,0.4,F10,10,0,0.0
rn4_eta0.4,4.0,0.4,F10,10,1,4.696387667523368
rn4_eta0.4,4.0,0.4,F10,10,2,1.9899181141865936
rn4_eta0.4,4.0,0.4,F10,10,3,0.9949590570932968
rn4_eta0.4,4.0,0.4,F10,10,4,2.9848771712798907
rn4_eta0.4,4.0,0.4,F10,10,5,3.701428610430071
rn4_eta0.4,4.0,0.4,F10,10,6,1.9899181141865936
rn4_eta0.4,4.0,0.4,F10,10,7,0.0
rn4_eta0.4,4.0,0.4,F10,10,8,4.696387667523368
rn4_eta0.4,4.0,0.4,F10,10,9,3.701428610430071
rn4_eta0.4,4.0,0.4,F10,30,0,2.984877171280232
rn4_eta0.4,4.0,0.4,F10,30,1,12.03777707270956
rn4_eta0.4,4.0,0.4,F10,30,2,3.036417405590328
rn4_eta0.4,4.0,0.4,F10,30,3,4.374121404790685
rn4_eta0.4,4.0,0.4,F10,30,4,10.018884950924187
rn4_eta0.4,4.0,0.4,F10,30,5,3.979836228373301
rn4_eta0.4,4.0,0.4,F10,30,6,5.969754342559781
rn4_eta0.4,4.0,0.4,F10,30,7,2.9848771712800044
rn4_eta0.4,4.0,0.4,F10,30,8,3.979836228373301
rn4_eta0.4,4.0,0.4,F10,30,9,2.9848771712800044
rn4_eta0.4,4.0,0.4,F11,10,0,0.2081429846455194
rn4_eta0.4,4.0,0.4,F11,10,1,0.0
rn4_eta0.4,4.0,0.4,F11,10,2,217.3478123752184
rn4_eta0.4,4.0,0.4,F11,10,3,0.0
rn4_eta0.4,4.0,0.4,F11,10,4,0.2081429846455194
rn4_eta0.4,4.0,0.4,F11,10,5,0.2081429846455194
rn4_eta0.4,4.0,0.4,F11,10,6,0.2081429846455194
rn4_eta0.4,4.0,0.4,F11,10,7,0.0
rn4_eta0.4,4.0,0.4,F11,10,8,239.38283172353704
rn4_eta0.4,4.0,0.4,F11,10,9,217.3478123752184
rn4_eta0.4,4.0,0.4,F11,30,0,0.0693932123849663
rn4_eta0.4,4.0,0.4,F11,30,1,0.0
rn4_eta0.4,4.0,0.4,F11,30,2,0.0
rn4_eta0.4,4.0,0.4,F11,30,3,0.0
rn4_eta0.4,4.0,0.4,F11,30,4,0.0
rn4_eta0.4,4.0,0.4,F11,30,5,0.0
rn4_eta0.4,4.0,0.4,F11,30,6,284.22152983509136
rn4_eta0.4,4.0,0.4,F11,30,7,83.24690054614189
rn4_eta0.4,4.0,0.4,F11,30,8,83.24690054614166
rn4_eta0.4,4.0,0.4,F11,30,9,83.24690054614211
rn4_eta0.4,4.0,0.4,F15,10,0,0.7192718006597261
rn4_eta0.4,4.0,0.4,F15,10,1,1.5139285795180513
rn4_eta0.4,4.0,0.4,F15,10,2,434.9567179800554
rn4_eta0.4,4.0,0.4,F15,10,3,0.2082327088558031
rn4_eta0.4,4.0,0.4,F15,10,4,0.2281368344356451
rn4_eta0.4,4.0,0.4,F15,10,5,434.5103240194108
rn4_eta0.4,4.0,0.4,F15,10,6,435.972196144457
rn4_eta0.4,4.0,0.4,F15,10,7,233.59470886089548
rn4_eta0.4,4.0,0.4,F15,10,8,0.4248289745323745
rn4_eta0.4,4.0,0.4,F15,10,9,0.5943021461482658
rn4_eta0.4,4.0,0.4,F15,30,0,3.4725483461447766
rn4_eta0.4,4.0,0.4,F15,30,1,224.6430071649561
rn4_eta0.4,4.0,0.4,F15,30,2,3.6530966135615017
rn4_eta0.4,4.0,0.4,F15,30,3,3.584158448076778
rn4_eta0.4,4.0,0.4,F15,30,4,3.465311557070663
rn4_eta0.4,4.0,0.4,F15,30,5,3.04690775783115
rn4_eta0.4,4.0,0.4,F15,30,6,220.3118714114937
rn4_eta0.4,4.0,0.4,F15,30,7,220.67267882799297
rn4_eta0.4,4.0,0.4,F15,30,8,437.3480170100736
rn4_eta0.4,4.0,0.4,F15,30,9,405.6847835228739
rn6_eta0.1,6.0,0.1,F1,10,0,0.0
rn6_eta0.1,6.0,0.1,F1,10,1,0.0
rn6_eta0.1,6.0,0.1,F1,10,2,0.0
rn6_eta0.1,6.0,0.1,F1,10,3,0.0
rn6_eta0.1,6.0,0.1,F1,10,4,0.0
rn6_eta0.1,6.0,0.1,F1,10,5,0.0
rn6_eta0.1,6.0,0.1,F1,10,6,0.0
rn6_eta0.1,6.0,0.1,F1,10,7,0.0
rn6_eta0.1,6.0,0.1,F1,10,8,0.0
rn6_eta0.1,6.0,0.1,F1,10,9,0.0
rn6_eta0.1,6.0,0.1,F1,30,0,0.0
rn6_eta0.1,6.0,0.1,F1,30,1,0.0
rn6_eta0.1,6.0,0.1,F1,30,2,0.0
rn6_eta0.1,6.0,0.1,F1,30,3,0.0
rn6_eta0.1,6.0,0.1,F1,30,4,0.0
rn6_eta0.1,6.0,0.1,F1,30,5,0.0
rn6_eta0.1,6.0,0.1,F1,30,6,0.0
rn6_eta0.1,6.0,0.1,F1,30,7,0.0
rn6_eta0.1,6.0,0.1,F1,30,8,0.0
rn6_eta0.1,6.0,0.1,F1,30,9,0.0
rn6_eta0.1,6.0,0.1,F3,10,0,3.986579112347158
rn6_eta0.1,6.0,0.1,F3,10,1,3.986579112347158
rn6_eta0.1,6.0,0.1,F3,10,2,0.0
rn6_eta0.1,6.0,0.1,F3,10,3,3.986579112347158
rn6_eta0.1,6.0,0.1,F3,10,4,3.986579112347158
rn6_eta0.1,6.0,0.1,F3,10,5,3.986579112347158
rn6_eta0.1,6.0,0.1,F3,10,6,3.986579112347158
rn6_eta0.1,6.0,0.1,F3,10,7,3.986579112347158
rn6_eta0.1,6.0,0.1,F3,10,8,3.986579112347158
rn6_eta0.1,6.0,0.1,F3,10,9,3.986579112347158
rn6_eta0.1,6.0,0.1,F3,30,0,31.810711664704968
rn6_eta0.1,6.0,0.1,F3,30,1,31.810711664704968
rn6_eta0.1,6.0,0.1,F3,30,2,31.810711664704968
rn6_eta0.1,6.0,0.1,F3,30,3,31.810711664704968
rn6_eta0.1,6.0,0.1,F3,30,4,31.810711664704968
rn6_eta0.1,6.0,0.1,F3,30,5,31.810711664704968
rn6_eta0.1,6.0,0.1,F3,30,6,31.810711664704968
rn6_eta0.1,6.0,0.1,F3,30,7,31.810711664704968
rn6_eta0.1,6.0,0.1,F3,30,8,31.810711664704968
rn6_eta0.1,6.0,0.1,F3,30,9,31.810711664704968
rn6_eta0.1,6.0,0.1,F4,10,0,2.9848771712798907
rn6_eta0.1,6.0,0.1,F4,10,1,1.9899181141865936
rn6_eta0.1,6.0,0.1,F4,10,2,1.9899181158193076
rn6_eta0.1,6.0,0.1,F4,10,3,1.9899181145538591
rn6_eta0.1,6.0,0.1,F4,10,4,3.979836228373188
rn6_eta0.1,6.0,0.1,F4,10,5,2.9848771712798907
rn6_eta0.1,6.0,0.1,F4,10,6,0.9949590570932968
rn6_eta0.1,6.0,0.1,F4,10,7,1.9899181141865936
rn6_eta0.1,6.0,0.1,F4,10,8,5.969754342559781
rn6_eta0.1,6.0,0.1,F4,10,9,0.0
rn6_eta0.1,6.0,0.1,F4,30,0,11.939509090637555
rn6_eta0.1,6.0,0.1,F4,30,1,10.944549628040193
rn6_eta0.1,6.0,0.1,F4,30,2,11.939508685288956
rn6_eta0.1,6.0,0.1,F4,30,3,9.949590571146471
rn6_eta0.1,6.0,0.1,F4,30,4,7.959672456746603
rn6_eta0.1,6.0,0.1,F4,30,5,6.964713399653135
rn6_eta0.1,6.0,0.1,F4,30,6,11.939508685119677
rn6_eta0.1,6.0,0.1,F4,30,7,6.964713399653135
rn6_eta0.1,6.0,0.1,F4,30,8,6.964713399653135
rn6_eta0.1,6.0,0.1,F4,30,9,9.949590570933026
rn6_eta0.1,6.0,0.1,F5,10,0,0.0
rn6_eta0.1,6.0,0.1,F5,10,1,0.0
rn6_eta0.1,6.0,0.1,F5,10,2,0.0
rn6_eta0.1,6.0,0.1,F5,10,3,0.0
rn6_eta0.1,6.0,0.1,F5,10,4,0.0
rn6_eta0.1,6.0,0.1,F5,10,5,0.0
rn6_eta0.1,6.0,0.1,F5,10,6,0.0
rn6_eta0.1,6.0,0.1,F5,10,7,0.0
rn6_eta0.1,6.0,0.1,F5,10,8,0.0
rn6_eta0.1,6.0,0.1,F5,10,9,0.0
rn6_eta0.1,6.0,0.1,F5,30,0,0.0
rn6_eta0.1,6.0,0.1,F5,30,1,0.0
rn6_eta0.1,6.0,0.1,F5,30,2,0.0
rn6_eta0.1,6.0,0.1,F5,30,3,0.0
rn6_eta0.1,6.0,0.1,F5,30,4,0.0
rn6_eta0.1,6.0,0.1,F5,30,5,0.0
rn6_eta0.1,6.0,0.1,F5,30,6,0.0
rn6_eta0.1,6.0,0.1,F5,30,7,0.0
rn6_eta0.1,6.0,0.1,F5,30,8,0.0
rn6_eta0.1,6.0,0.1,F5,30,9,1.4075055787543532e-08
rn6_eta0.1,6.0,0.1,F6,10,0,12.471417513367442
rn6_eta0.1,6.0,0.1,F6,10,1,13.577149582867037
rn6_eta0.1,6.0,0.1,F6,10,2,13.90491019833678
rn6_eta0.1,6.0,0.1,F6,10,3,12.471252940990098
rn6_eta0.1,6.0,0.1,F6,10,4,11.529121766745789
rn6_eta0.1,6.0,0.1,F6,10,5,13.126807844124755
rn6_eta0.1,6.0,0.1,F6,10,6,15.339032965472825
rn6_eta0.1,6.0,0.1,F6,10,7,13.741010198528556
rn6_eta0.1,6.0,0.1,F6,10,8,13.12664761426015
rn6_eta0.1,6.0,0.1,F6,10,9,11.365261151083928
rn6_eta0.1,6.0,0.1,F6,30,0,38.244870026538365
rn6_eta0.1,6.0,0.1,F6,30,1,39.09367634983289
rn6_eta0.1,6.0,0.1,F6,30,2,42.40655808293116
rn6_eta0.1,6.0,0.1,F6,30,3,37.519579579214
rn6_eta0.1,6.0,0.1,F6,30,4,37.478407531249104
rn6_eta0.1,6.0,0.1,F6,30,5,43.215309605255584
rn6_eta0.1,6.0,0.1,F6,30,6,41.59892119579342
rn6_eta0.1,6.0,0.1,F6,30,7,40.66777312045201
rn6_eta0.1,6.0,0.1,F6,30,8,43.98065237570404
rn6_eta0.1,6.0,0.1,F6,30,9,36.58842902602828
rn6_eta0.1,6.0,0.1,F7,10,0,10.00001001982764
rn6_eta0.1,6.0,0.1,F7,10,1,6.000007741769309
rn6_eta0.1,6.0,0.1,F7,10,2,6.0
rn6_eta0.1,6.0,0.1,F7,10,3,6.0
