Algorithm,Function,Dimension,Run,Best
NL-SHADE-RSP,F4,10,9,4.000158687484259
NL-SHADE-RSP,F4,10,10,8.000025281584612
NL-SHADE-RSP,F4,10,11,10.000001710175296
NL-SHADE-RSP,F4,10,12,8.000014054418216
NL-SHADE-RSP,F4,10,13,12.000007271611253
NL-SHADE-RSP,F4,10,14,12.000000633843683
NL-SHADE-RSP,F4,10,15,12.000000190567787
NL-SHADE-RSP,F4,10,16,8.000013556114823
NL-SHADE-RSP,F4,10,17,10.000005085726343
NL-SHADE-RSP,F4,10,18,10.000001195111508
NL-SHADE-RSP,F4,10,19,16.000000000381874
NL-SHADE-RSP,F4,10,20,10.000001394309606
NL-SHADE-RSP,F4,10,21,6.000023161937861
NL-SHADE-RSP,F4,10,22,12.000004613949386
NL-SHADE-RSP,F4,10,23,12.000002213832886
NL-SHADE-RSP,F4,10,24,10.000007746770052
NL-SHADE-RSP,F4,10,25,14.00001994377999
NL-SHADE-RSP,F4,10,26,10.000009869017616
NL-SHADE-RSP,F4,10,27,10.000004469331088
NL-SHADE-RSP,F4,10,28,10.000040339710496
NL-SHADE-RSP,F4,10,29,14.000000338973225
LSHADE-SPACMA,F4,10,0,4.000034430534015
LSHADE-SPACMA,F4,10,1,4.000021841355078
LSHADE-SPACMA,F4,10,2,4.0000089071967295
LSHADE-SPACMA,F4,10,3,2.000000008252755
LSHADE-SPACMA,F4,10,4,6.000030779943245
LSHADE-SPACMA,F4,10,5,6.000011282749597
LSHADE-SPACMA,F4,10,6,8.00000317482204
LSHADE-SPACMA,F4,10,7,6.000030916463061
LSHADE-SPACMA,F4,10,8,6.000029514135235
LSHADE-SPACMA,F4,10,9,8.000031107991504
LSHADE-SPACMA,F4,10,10,4.0000048764112535
LSHADE-SPACMA,F4,10,11,6.000032150853599
LSHADE-SPACMA,F4,10,12,8.00001242356359
LSHADE-SPACMA,F4,10,13,4.00000012988869
LSHADE-SPACMA,F4,10,14,8.00002051854733
LSHADE-SPACMA,F4,10,15,6.000003208179578
LSHADE-SPACMA,F4,10,16,4.00001284004361
LSHADE-SPACMA,F4,10,17,4.0000030925061765
LSHADE-SPACMA,F4,10,18,6.000027994518405
LSHADE-SPACMA,F4,10,19,8.000000040466375
LSHADE-SPACMA,F4,10,20,6.000042916666189
LSHADE-SPACMA,F4,10,21,6.000036863771243
LSHADE-SPACMA,F4,10,22,4.0
LSHADE-SPACMA,F4,10,23,6.000003884348189
LSHADE-SPACMA,F4,10,24,8.000018536588186
LSHADE-SPACMA,F4,10,25,4.000026183397722
LSHADE-SPACMA,F4,10,26,4.000000632214892
LSHADE-SPACMA,F4,10,27,6.0000114695558295
LSHADE-SPACMA,F4,10,28,8.0000306356294
LSHADE-SPACMA,F4,10,29,6.000004011818078
LSHADE-cnEpSin,F4,10,0,8.000165897579677
LSHADE-cnEpSin,F4,10,1,10.00001073642943
LSHADE-cnEpSin,F4,10,2,8.000251536719247
LSHADE-cnEpSin,F4,10,3,10.0000194491638
LSHADE-cnEpSin,F4,10,4,8.000098399280887
LSHADE-cnEpSin,F4,10,5,8.000503712875002
LSHADE-cnEpSin,F4,10,6,4.000445817139962
LSHADE-cnEpSin,F4,10,7,8.000063195090434
LSHADE-cnEpSin,F4,10,8,6.000587954962839
LSHADE-cnEpSin,F4,10,9,8.000067860450827
LSHADE-cnEpSin,F4,10,10,6.000172110874473
LSHADE-cnEpSin,F4,10,11,10.00003016987273
LSHADE-cnEpSin,F4,10,12,8.000359899315526
LSHADE-cnEpSin,F4,10,13,8.000153489539457
LSHADE-cnEpSin,F4,10,14,10.000076348554217
LSHADE-cnEpSin,F4,10,15,4.000687435227974
LSHADE-cnEpSin,F4,10,16,6.0008275065241605
LSHADE-cnEpSin,F4,10,17,10.0000906633245
LSHADE-cnEpSin,F4,10,18,4.000245245203246
LSHADE-cnEpSin,F4,10,19,6.000088149014118
LSHADE-cnEpSin,F4,10,20,10.00001733058241
LSHADE-cnEpSin,F4,10,21,8.000065713892468
LSHADE-cnEpSin,F4,10,22,6.000124203763562
LSHADE-cnEpSin,F4,10,23,6.0002173060871655
LSHADE-cnEpSin,F4,10,24,10.0000158184082
LSHADE-cnEpSin,F4,10,25,6.00029704562894
LSHADE-cnEpSin,F4,10,26,8.000045212956593
LSHADE-cnEpSin,F4,10,27,6.000129221986299
LSHADE-cnEpSin,F4,10,28,8.000194549031903
LSHADE-cnEpSin,F4,10,29,8.000076937681342
LSHADE-RSP,F4,10,0,8.000000000000455
LSHADE-RSP,F4,10,1,8.0
LSHADE-RSP,F4,10,2,8.000000000000227
LSHADE-RSP,F4,10,3,10.000000000018533
LSHADE-RSP,F4,10,4,8.000000000000227
LSHADE-RSP,F4,10,5,6.000000000000114
LSHADE-RSP,F4,10,6,10.000000000000796
LSHADE-RSP,F4,10,7,10.000000000000457
LSHADE-RSP,F4,10,8,8.000000000000114
LSHADE-RSP,F4,10,9,8.000000000013529
LSHADE-RSP,F4,10,10,8.000000000120735
LSHADE-RSP,F4,10,11,12.000000001543413
LSHADE-RSP,F4,10,12,10.000000000012848
LSHADE-RSP,F4,10,13,8.000000000034447
LSHADE-RSP,F4,10,14,8.000000000000114
LSHADE-RSP,F4,10,15,12.000000000006937
LSHADE-RSP,F4,10,16,8.000000000000114
LSHADE-RSP,F4,10,17,10.000000000027512
LSHADE-RSP,F4,10,18,12.0
LSHADE-RSP,F4,10,19,10.00000000000034
LSHADE-RSP,F4,10,20,6.00000000000216
LSHADE-RSP,F4,10,21,8.0
LSHADE-RSP,F4,10,22,10.000000000000114
LSHADE-RSP,F4,10,23,8.0
LSHADE-RSP,F4,10,24,4.000000000000227
LSHADE-RSP,F4,10,25,10.0
LSHADE-RSP,F4,10,26,6.0
LSHADE-RSP,F4,10,27,4.000000000004093
LSHADE-RSP,F4,10,28,8.000000000102887
LSHADE-RSP,F4,10,29,8.000000000012847
jSO,F4,10,0,8.0
jSO,F4,10,1,8.0
jSO,F4,10,2,8.0
jSO,F4,10,3,12.000000000000114
jSO,F4,10,4,10.000000000000227
jSO,F4,10,5,8.000000000000114
jSO,F4,10,6,6.000000000000114
jSO,F4,10,7,8.000000000000227
jSO,F4,10,8,8.000000000049909
jSO,F4,10,9,10.000000000000114
jSO,F4,10,10,8.0
jSO,F4,10,11,8.000000000000114
jSO,F4,10,12,8.0
jSO,F4,10,13,8.0
jSO,F4,10,14,10.000000000001478
jSO,F4,10,15,6.0
jSO,F4,10,16,8.000000000000568
jSO,F4,10,17,8.0
jSO,F4,10,18,8.00000000000216
jSO,F4,10,19,8.0
jSO,F4,10,20,6.0
jSO,F4,10,21,8.000000000000114
jSO,F4,10,22,8.000000000000114
jSO,F4,10,23,6.000000000000341
jSO,F4,10,24,6.0
jSO,F4,10,25,8.0
jSO,F4,10,26,8.0
jSO,F4,10,27,8.0
jSO,F4,10,28,6.0
jSO,F4,10,29,6.0
L-SHADE,F4,10,0,6.00003388384971
L-SHADE,F4,10,1,8.000019224995981
L-SHADE,F4,10,2,10.00000719277034
L-SHADE,F4,10,3,8.000036911345205
L-SHADE,F4,10,4,8.000041528925976
L-SHADE,F4,10,5,6.000104416343106
L-SHADE,F4,10,6,10.000003673302103
L-SHADE,F4,10,7,10.000004326194016
L-SHADE,F4,10,8,8.000084491465941
L-SHADE,F4,10,9,4.000087436226181
L-SHADE,F4,10,10,14.000000443083309
L-SHADE,F4,10,11,6.00004900452825
L-SHADE,F4,10,12,10.000017295172256
L-SHADE,F4,10,13,10.00001426576364
L-SHADE,F4,10,14,4.0000255717634445
L-SHADE,F4,10,15,12.000003279911994
L-SHADE,F4,10,16,12.000000278976245
L-SHADE,F4,10,17,12.000001696630306
L-SHADE,F4,10,18,10.00001600830342
L-SHADE,F4,10,19,6.0000672045702
L-SHADE,F4,10,20,10.000025763146482
L-SHADE,F4,10,21,6.000032570553117
L-SHADE,F4,10,22,12.000000087362878
L-SHADE,F4,10,23,8.00001488968337
L-SHADE,F4,10,24,10.000018475745833
L-SHADE,F4,10,25,10.000028051803383
L-SHADE,F4,10,26,6.000173508727244
L-SHADE,F4,10,27,8.000069590259045
L-SHADE,F4,10,28,10.000003731357424
L-SHADE,F4,10,29,12.000001835019477
CMA-ES,F4,10,0,28.0
CMA-ES,F4,10,1,14.0
CMA-ES,F4,10,2,32.0
CMA-ES,F4,10,3,22.0
CMA-ES,F4,10,4,28.0
CMA-ES,F4,10,5,44.0
CMA-ES,F4,10,6,32.0
CMA-ES,F4,10,7,24.0
CMA-ES,F4,10,8,34.0
CMA-ES,F4,10,9,30.0
CMA-ES,F4,10,10,26.0
CMA-ES,F4,10,11,44.0
CMA-ES,F4,10,12,20.0
CMA-ES,F4,10,13,24.0
CMA-ES,F4,10,14,24.0
CMA-ES,F4,10,15,32.0
CMA-ES,F4,10,16,24.0
CMA-ES,F4,10,17,22.0
CMA-ES,F4,10,18,38.0
CMA-ES,F4,10,19,20.0
CMA-ES,F4,10,20,22.0
CMA-ES,F4,10,21,20.0
CMA-ES,F4,10,22,26.0
CMA-ES,F4,10,23,26.0
CMA-ES,F4,10,24,22.0
CMA-ES,F4,10,25,30.0
CMA-ES,F4,10,26,30.0
CMA-ES,F4,10,27,26.0
CMA-ES,F4,10,28,24.0
CMA-ES,F4,10,29,30.0
ACE-SHADE,F4,20,0,16.0
ACE-SHADE,F4,20,1,12.0
ACE-SHADE,F4,20,2,16.0
ACE-SHADE,F4,20,3,14.0
ACE-SHADE,F4,20,4,20.00000000000591
ACE-SHADE,F4,20,5,12.0
ACE-SHADE,F4,20,6,18.0
ACE-SHADE,F4,20,7,14.0
ACE-SHADE,F4,20,8,12.0
ACE-SHADE,F4,20,9,22.0000000000274
ACE-SHADE,F4,20,10,12.0
ACE-SHADE,F4,20,11,12.0
ACE-SHADE,F4,20,12,10.0
ACE-SHADE,F4,20,13,10.0
ACE-SHADE,F4,20,14,10.0
ACE-SHADE,F4,20,15,18.000000000000114
ACE-SHADE,F4,20,16,14.0
ACE-SHADE,F4,20,17,16.0
ACE-SHADE,F4,20,18,18.000000000022283
ACE-SHADE,F4,20,19,14.0
ACE-SHADE,F4,20,20,14.000000000340831
ACE-SHADE,F4,20,21,14.00000000000034
ACE-SHADE,F4,20,22,16.00000000000057
ACE-SHADE,F4,20,23,10.0
ACE-SHADE,F4,20,24,14.0
ACE-SHADE,F4,20,25,12.0
ACE-SHADE,F4,20,26,14.0
ACE-SHADE,F4,20,27,10.0
ACE-SHADE,F4,20,28,14.0
ACE-SHADE,F4,20,29,16.0
CMA-ES,F4,20,0,56.0
CMA-ES,F4,20,1,76.0
CMA-ES,F4,20,2,70.0
CMA-ES,F4,20,3,72.0
CMA-ES,F4,20,4,64.0
CMA-ES,F4,20,5,62.0
CMA-ES,F4,20,6,90.0
CMA-ES,F4,20,7,82.0
CMA-ES,F4,20,8,62.0
CMA-ES,F4,20,9,80.0
CMA-ES,F4,20,10,54.0
CMA-ES,F4,20,11,48.0
CMA-ES,F4,20,12,64.0
CMA-ES,F4,20,13,82.0
CMA-ES,F4,20,14,64.0
CMA-ES,F4,20,15,58.0
CMA-ES,F4,20,16,80.0
CMA-ES,F4,20,17,74.0
CMA-ES,F4,20,18,60.0
CMA-ES,F4,20,19,66.0
CMA-ES,F4,20,20,46.0
CMA-ES,F4,20,21,46.0
CMA-ES,F4,20,22,64.0
CMA-ES,F4,20,23,62.0
CMA-ES,F4,20,24,94.0
CMA-ES,F4,20,25,88.0
CMA-ES,F4,20,26,102.0
CMA-ES,F4,20,27,50.0
CMA-ES,F4,20,28,84.0
CMA-ES,F4,20,29,78.0
LSHADE-RSP,F4,20,0,20.00000000000034
LSHADE-RSP,F4,20,1,16.0
LSHADE-RSP,F4,20,2,22.0
LSHADE-RSP,F4,20,3,26.00000000000045
LSHADE-RSP,F4,20,4,26.0
LSHADE-RSP,F4,20,5,24.0
LSHADE-RSP,F4,20,6,16.0
LSHADE-RSP,F4,20,7,20.0
LSHADE-RSP,F4,20,8,18.000000000000114
LSHADE-RSP,F4,20,9,22.0
LSHADE-RSP,F4,20,10,22.0
LSHADE-RSP,F4,20,11,20.0
LSHADE-RSP,F4,20,12,18.0
LSHADE-RSP,F4,20,13,22.0
LSHADE-RSP,F4,20,14,26.000000000001705
LSHADE-RSP,F4,20,15,18.0
LSHADE-RSP,F4,20,16,18.0
LSHADE-RSP,F4,20,17,22.0
LSHADE-RSP,F4,20,18,22.0
LSHADE-RSP,F4,20,19,14.0
LSHADE-RSP,F4,20,20,26.0
LSHADE-RSP,F4,20,21,22.000000000000117
LSHADE-RSP,F4,20,22,26.0
LSHADE-RSP,F4,20,23,22.000000000023192
LSHADE-RSP,F4,20,24,16.0
LSHADE-RSP,F4,20,25,22.000000000000117
LSHADE-RSP,F4,20,26,22.000000000000117
LSHADE-RSP,F4,20,27,18.000000000000114
LSHADE-RSP,F4,20,28,16.0
LSHADE-RSP,F4,20,29,20.0
LSHADE-SPACMA,F4,20,0,16.000012180827753
LSHADE-SPACMA,F4,20,1,12.00001494464516
LSHADE-SPACMA,F4,20,2,14.000079481060766
LSHADE-SPACMA,F4,20,3,12.000035744437696
LSHADE-SPACMA,F4,20,4,14.000000381885684
LSHADE-SPACMA,F4,20,5,16.000019856457016
LSHADE-SPACMA,F4,20,6,14.000036173569356
LSHADE-SPACMA,F4,20,7,20.00000832244621
LSHADE-SPACMA,F4,20,8,14.00010461708439
LSHADE-SPACMA,F4,20,9,12.000033254440382
LSHADE-SPACMA,F4,20,10,12.000029823260547
LSHADE-SPACMA,F4,20,11,10.000020510921672
LSHADE-SPACMA,F4,20,12,16.000000999634835
LSHADE-SPACMA,F4,20,13,16.000021347507527
LSHADE-SPACMA,F4,20,14,16.00002765699446
LSHADE-SPACMA,F4,20,15,12.000048287729667
LSHADE-SPACMA,F4,20,16,16.000017364437554
LSHADE-SPACMA,F4,20,17,12.000046562198577
LSHADE-SPACMA,F4,20,18,16.00007331560755
LSHADE-SPACMA,F4,20,19,12.000078537605075
LSHADE-SPACMA,F4,20,20,14.000100953959418
LSHADE-SPACMA,F4,20,21,16.00003024433579
LSHADE-SPACMA,F4,20,22,4.000025699713319
LSHADE-SPACMA,F4,20,23,14.000001792157036
LSHADE-SPACMA,F4,20,24,16.000125160255266
LSHADE-SPACMA,F4,20,25,14.00003099503408
LSHADE-SPACMA,F4,20,26,14.0000140786957
LSHADE-SPACMA,F4,20,27,10.000014689939462
LSHADE-SPACMA,F4,20,28,14.000011001907296
LSHADE-SPACMA,F4,20,29,16.000015485524386
LSHADE-cnEpSin,F4,20,0,24.0000448703247
LSHADE-cnEpSin,F4,20,1,18.000066449418796
LSHADE-cnEpSin,F4,20,2,22.000028952945517
LSHADE-cnEpSin,F4,20,3,26.000067197069143
LSHADE-cnEpSin,F4,20,4,16.00026827359477
LSHADE-cnEpSin,F4,20,5,20.000048915770208
LSHADE-cnEpSin,F4,20,6,16.00015999200116
LSHADE-cnEpSin,F4,20,7,20.00004560178627
LSHADE-cnEpSin,F4,20,8,20.000198470097075
LSHADE-cnEpSin,F4,20,9,22.000219119172925
LSHADE-cnEpSin,F4,20,10,18.00015836617058
LSHADE-cnEpSin,F4,20,11,22.000190139277947
LSHADE-cnEpSin,F4,20,12,20.000138608202636
LSHADE-cnEpSin,F4,20,13,14.000103987431658
LSHADE-cnEpSin,F4,20,14,24.00001586009307
LSHADE-cnEpSin,F4,20,15,22.00020939200067
LSHADE-cnEpSin,F4,20,16,18.00030799339038
LSHADE-cnEpSin,F4,20,17,18.000243655447207
LSHADE-cnEpSin,F4,20,18,20.00006504491114
LSHADE-cnEpSin,F4,20,19,16.00054791171101
LSHADE-cnEpSin,F4,20,20,18.000060114869257
LSHADE-cnEpSin,F4,20,21,16.000354315341497
LSHADE-cnEpSin,F4,20,22,20.00014659343753
LSHADE-cnEpSin,F4,20,23,22.00012775358846
LSHADE-cnEpSin,F4,20,24,22.000002380707656
LSHADE-cnEpSin,F4,20,25,18.000131844509383
LSHADE-cnEpSin,F4,20,26,20.000181333392103
LSHADE-cnEpSin,F4,20,27,18.000230960840213
LSHADE-cnEpSin,F4,20,28,24.000020385899347
LSHADE-cnEpSin,F4,20,29,18.000093843488912
L-SHADE,F4,20,0,18.00001537254093
L-SHADE,F4,20,1,20.000016519464907
L-SHADE,F4,20,2,16.000073385792575
L-SHADE,F4,20,3,14.000080461692278
L-SHADE,F4,20,4,16.00002583533501
L-SHADE,F4,20,5,20.000005529237
L-SHADE,F4,20,6,18.000013024338955
L-SHADE,F4,20,7,12.00010112597772
L-SHADE,F4,20,8,18.00001508261937
L-SHADE,F4,20,9,18.000028376595765
L-SHADE,F4,20,10,22.00001021790365
L-SHADE,F4,20,11,16.00001715223175
L-SHADE,F4,20,12,18.000024634863962
L-SHADE,F4,20,13,14.000038972738594
L-SHADE,F4,20,14,16.00010674679629
L-SHADE,F4,20,15,12.000044441156888
L-SHADE,F4,20,16,16.000105998448134
L-SHADE,F4,20,17,28.0000132900816
L-SHADE,F4,20,18,22.000010870030906
L-SHADE,F4,20,19,20.000003117399046
L-SHADE,F4,20,20,16.00003150467421
L-SHADE,F4,20,21,16.00001990587748
L-SHADE,F4,20,22,14.000037814142845
L-SHADE,F4,20,23,20.00001473859697
L-SHADE,F4,20,24,20.00000515568377
L-SHADE,F4,20,25,24.000018769446115
L-SHADE,F4,20,26,16.000053270177204
L-SHADE,F4,20,27,16.000061691387145
L-SHADE,F4,20,28,18.00004965710025
L-SHADE,F4,20,29,18.000047663861437
NL-SHADE-RSP,F4,20,0,34.0000012048024
NL-SHADE-RSP,F4,20,1,42.00000148615368
NL-SHADE-RSP,F4,20,2,36.00001258493751
NL-SHADE-RSP,F4,20,3,38.00000003087735
NL-SHADE-RSP,F4,20,4,30.000005777149
NL-SHADE-RSP,F4,20,5,40.00000063991877
NL-SHADE-RSP,F4,20,6,40.00000223686004
NL-SHADE-RSP,F4,20,7,26.000003481179192
NL-SHADE-RSP,F4,20,8,22.00010152310813
NL-SHADE-RSP,F4,20,9,40.00015348027705
NL-SHADE-RSP,F4,20,10,20.000052405052543
NL-SHADE-RSP,F4,20,11,34.00000720275318
NL-SHADE-RSP,F4,20,12,32.00001998185837
NL-SHADE-RSP,F4,20,13,28.000105208628952
NL-SHADE-RSP,F4,20,14,40.00001084949429
NL-SHADE-RSP,F4,20,15,36.000030810253634
NL-SHADE-RSP,F4,20,16,40.0000063322542
NL-SHADE-RSP,F4,20,17,32.00000114016677
NL-SHADE-RSP,F4,20,18,28.0000504441839
NL-SHADE-RSP,F4,20,19,38.00000057661475
NL-SHADE-RSP,F4,20,20,30.000006089521094
NL-SHADE-RSP,F4,20,21,42.00000236998631
NL-SHADE-RSP,F4,20,22,28.00000029978673
NL-SHADE-RSP,F4,20,23,26.00000192061782
NL-SHADE-RSP,F4,20,24,34.00009552122117
NL-SHADE-RSP,F4,20,25,40.00000391930973
NL-SHADE-RSP,F4,20,26,34.00001272656425
NL-SHADE-RSP,F4,20,27,18.000018757121325
NL-SHADE-RSP,F4,20,28,36.00000067327153
NL-SHADE-RSP,F4,20,29,26.0000137543052
jSO,F4,20,0,20.0
jSO,F4,20,1,22.0
jSO,F4,20,2,24.0
jSO,F4,20,3,22.0
jSO,F4,20,4,18.0
jSO,F4,20,5,18.0
jSO,F4,20,6,18.0
jSO,F4,20,7,22.0
jSO,F4,20,8,14.0
jSO,F4,20,9,20.0
jSO,F4,20,10,24.0
jSO,F4,20,11,22.0
jSO,F4,20,12,18.0
jSO,F4,20,13,16.0
jSO,F4,20,14,20.0
jSO,F4,20,15,24.0
jSO,F4,20,16,22.0
jSO,F4,20,17,20.0
jSO,F4,20,18,26.0
jSO,F4,20,19,20.0
jSO,F4,20,20,20.0
jSO,F4,20,21,24.0
jSO,F4,20,22,18.0
jSO,F4,20,23,14.0
jSO,F4,20,24,24.0
jSO,F4,20,25,16.0
jSO,F4,20,26,22.0
jSO,F4,20,27,16.0
jSO,F4,20,28,20.0
jSO,F4,20,29,20.0
ACE-SHADE,F5,10,0,0.0
ACE-SHADE,F5,10,1,0.0
ACE-SHADE,F5,10,2,0.0
ACE-SHADE,F5,10,3,0.0
ACE-SHADE,F5,10,4,0.0
ACE-SHADE,F5,10,5,0.0
ACE-SHADE,F5,10,6,0.0
ACE-SHADE,F5,10,7,0.0
ACE-SHADE,F5,10,8,0.0
ACE-SHADE,F5,10,9,0.0
ACE-SHADE,F5,10,10,0.0
ACE-SHADE,F5,10,11,0.0
ACE-SHADE,F5,10,12,0.0
ACE-SHADE,F5,10,13,0.0
ACE-SHADE,F5,10,14,0.0
ACE-SHADE,F5,10,15,0.0
ACE-SHADE,F5,10,16,0.0
ACE-SHADE,F5,10,17,0.0
ACE-SHADE,F5,10,18,0.0
ACE-SHADE,F5,10,19,0.0
ACE-SHADE,F5,10,20,0.0
ACE-SHADE,F5,10,21,0.0
ACE-SHADE,F5,10,22,0.0
ACE-SHADE,F5,10,23,0.0
ACE-SHADE,F5,10,24,0.0
ACE-SHADE,F5,10,25,0.0
ACE-SHADE,F5,10,26,0.0
ACE-SHADE,F5,10,27,0.0
ACE-SHADE,F5,10,28,0.0
ACE-SHADE,F5,10,29,0.0
NL-SHADE-RSP,F5,10,0,0.0
NL-SHADE-RSP,F5,10,1,0.0
NL-SHADE-RSP,F5,10,2,0.0
NL-SHADE-RSP,F5,10,3,0.0
NL-SHADE-RSP,F5,10,4,0.0
NL-SHADE-RSP,F5,10,5,0.0
NL-SHADE-RSP,F5,10,6,0.0
NL-SHADE-RSP,F5,10,7,0.0
NL-SHADE-RSP,F5,10,8,0.0
NL-SHADE-RSP,F5,10,9,0.0
NL-SHADE-RSP,F5,10,10,0.0
NL-SHADE-RSP,F5,10,11,0.0
NL-SHADE-RSP,F5,10,12,0.0
NL-SHADE-RSP,F5,10,13,0.0
NL-SHADE-RSP,F5,10,14,0.0
NL-SHADE-RSP,F5,10,15,0.0
NL-SHADE-RSP,F5,10,16,0.0
NL-SHADE-RSP,F5,10,17,0.0
NL-SHADE-RSP,F5,10,18,0.0
NL-SHADE-RSP,F5,10,19,0.0
NL-SHADE-RSP,F5,10,20,0.0
NL-SHADE-RSP,F5,10,21,0.0
NL-SHADE-RSP,F5,10,22,0.0
NL-SHADE-RSP,F5,10,23,0.0
NL-SHADE-RSP,F5,10,24,0.0
NL-SHADE-RSP,F5,10,25,0.0
NL-SHADE-RSP,F5,10,26,0.0
NL-SHADE-RSP,F5,10,27,0.0
NL-SHADE-RSP,F5,10,28,0.0
NL-SHADE-RSP,F5,10,29,0.0
LSHADE-SPACMA,F5,10,0,0.0
LSHADE-SPACMA,F5,10,1,0.0
LSHADE-SPACMA,F5,10,2,0.0
LSHADE-SPACMA,F5,10,3,0.0
LSHADE-SPACMA,F5,10,4,0.0
LSHADE-SPACMA,F5,10,5,0.0
LSHADE-SPACMA,F5,10,6,0.0
LSHADE-SPACMA,F5,10,7,0.0
LSHADE-SPACMA,F5,10,8,0.0
LSHADE-SPACMA,F5,10,9,0.0
LSHADE-SPACMA,F5,10,10,0.0
LSHADE-SPACMA,F5,10,11,0.0
LSHADE-SPACMA,F5,10,12,0.0
LSHADE-SPACMA,F5,10,13,0.0
LSHADE-SPACMA,F5,10,14,0.0
LSHADE-SPACMA,F5,10,15,0.0
LSHADE-SPACMA,F5,10,16,0.0
LSHADE-SPACMA,F5,10,17,0.0
LSHADE-SPACMA,F5,10,18,0.0
LSHADE-SPACMA,F5,10,19,0.0
LSHADE-SPACMA,F5,10,20,0.0
LSHADE-SPACMA,F5,10,21,0.0
LSHADE-SPACMA,F5,10,22,0.0
LSHADE-SPACMA,F5,10,23,0.0
LSHADE-SPACMA,F5,10,24,0.0
LSHADE-SPACMA,F5,10,25,0.0
LSHADE-SPACMA,F5,10,26,0.0
LSHADE-SPACMA,F5,10,27,0.0
LSHADE-SPACMA,F5,10,28,0.0
LSHADE-SPACMA,F5,10,29,0.0
LSHADE-cnEpSin,F5,10,0,0.0
LSHADE-cnEpSin,F5,10,1,0.0
LSHADE-cnEpSin,F5,10,2,0.0
LSHADE-cnEpSin,F5,10,3,0.0
LSHADE-cnEpSin,F5,10,4,0.0
LSHADE-cnEpSin,F5,10,5,0.0
LSHADE-cnEpSin,F5,10,6,0.0
LSHADE-cnEpSin,F5,10,7,0.0
LSHADE-cnEpSin,F5,10,8,0.0
LSHADE-cnEpSin,F5,10,9,0.0
LSHADE-cnEpSin,F5,10,10,0.0
LSHADE-cnEpSin,F5,10,11,0.0
LSHADE-cnEpSin,F5,10,12,0.0
LSHADE-cnEpSin,F5,10,13,0.0
LSHADE-cnEpSin,F5,10,14,0.0
LSHADE-cnEpSin,F5,10,15,0.0
LSHADE-cnEpSin,F5,10,16,0.0
LSHADE-cnEpSin,F5,10,17,0.0
LSHADE-cnEpSin,F5,10,18,0.0
LSHADE-cnEpSin,F5,10,19,0.0
LSHADE-cnEpSin,F5,10,20,0.0
LSHADE-cnEpSin,F5,10,21,0.0
LSHADE-cnEpSin,F5,10,22,0.0
LSHADE-cnEpSin,F5,10,23,0.0
LSHADE-cnEpSin,F5,10,24,0.0
LSHADE-cnEpSin,F5,10,25,0.0
LSHADE-cnEpSin,F5,10,26,0.0
LSHADE-cnEpSin,F5,10,27,0.0
LSHADE-cnEpSin,F5,10,28,0.0
LSHADE-cnEpSin,F5,10,29,0.0
LSHADE-RSP,F5,10,0,0.0
LSHADE-RSP,F5,10,1,0.0
LSHADE-RSP,F5,10,2,0.0
LSHADE-RSP,F5,10,3,0.0
LSHADE-RSP,F5,10,4,0.0
LSHADE-RSP,F5,10,5,0.0
LSHADE-RSP,F5,10,6,0.0
LSHADE-RSP,F5,10,7,0.0
LSHADE-RSP,F5,10,8,0.0
LSHADE-RSP,F5,10,9,0.0
LSHADE-RSP,F5,10,10,0.0
LSHADE-RSP,F5,10,11,0.0
LSHADE-RSP,F5,10,12,0.0
LSHADE-RSP,F5,10,13,0.0
LSHADE-RSP,F5,10,14,0.0
LSHADE-RSP,F5,10,15,0.0
LSHADE-RSP,F5,10,16,0.0
LSHADE-RSP,F5,10,17,0.0
LSHADE-RSP,F5,10,18,0.0
LSHADE-RSP,F5,10,19,0.0
LSHADE-RSP,F5,10,20,0.0
LSHADE-RSP,F5,10,21,0.0
LSHADE-RSP,F5,10,22,0.0
LSHADE-RSP,F5,10,23,0.0
LSHADE-RSP,F5,10,24,0.0
LSHADE-RSP,F5,10,25,0.0
LSHADE-RSP,F5,10,26,0.0
LSHADE-RSP,F5,10,27,0.0
LSHADE-RSP,F5,10,28,0.0
LSHADE-RSP,F5,10,29,0.0
jSO,F5,10,0,0.0
jSO,F5,10,1,0.0
jSO,F5,10,2,0.0
jSO,F5,10,3,0.0
jSO,F5,10,4,0.0
jSO,F5,10,5,0.0
jSO,F5,10,6,0.0
jSO,F5,10,7,0.0
jSO,F5,10,8,0.0
jSO,F5,10,9,0.0
jSO,F5,10,10,0.0
jSO,F5,10,11,0.0
jSO,F5,10,12,0.0
jSO,F5,10,13,0.0
jSO,F5,10,14,0.0
jSO,F5,10,15,0.0
jSO,F5,10,16,0.0
jSO,F5,10,17,0.0
jSO,F5,10,18,0.0
jSO,F5,10,19,0.0
jSO,F5,10,20,0.0
jSO,F5,10,21,0.0
jSO,F5,10,22,0.0
jSO,F5,10,23,0.0
jSO,F5,10,24,0.0
jSO,F5,10,25,0.0
jSO,F5,10,26,0.0
jSO,F5,10,27,0.0
jSO,F5,10,28,0.0
jSO,F5,10,29,0.0
L-SHADE,F5,10,0,0.0
L-SHADE,F5,10,1,0.0
L-SHADE,F5,10,2,0.0
L-SHADE,F5,10,3,0.0
L-SHADE,F5,10,4,0.0
L-SHADE,F5,10,5,0.0
L-SHADE,F5,10,6,0.0
L-SHADE,F5,10,7,0.0
